,Density Peak,K-Means,DBSCAN,Hierarchical Clustering,Spectral Clustering,EM-GMM
13511905,1.0,5.0,2.0,1.0,2.0,4.0
1351211,0.0,1.0,0.0,3.0,0.0,0.0
135147,0.0,1.0,0.0,3.0,0.0,0.0
1351947,0.0,1.0,0.0,3.0,0.0,0.0
135218,1.0,1.0,0.0,3.0,0.0,0.0
13522781,1.0,1.0,0.0,3.0,0.0,0.0
135237093,1.0,5.0,0.0,2.0,0.0,0.0
13527948,1.0,5.0,2.0,1.0,2.0,4.0
13529260,1.0,1.0,0.0,2.0,0.0,0.0
13530462,5.0,0.0,-1.0,1.0,2.0,1.0
1353221,1.0,1.0,0.0,2.0,0.0,0.0
13535090,5.0,0.0,-1.0,1.0,2.0,1.0
13539186,1.0,1.0,0.0,3.0,0.0,0.0
13543341,0.0,1.0,0.0,3.0,0.0,0.0
1354889,1.0,1.0,0.0,2.0,0.0,0.0
135579845,5.0,5.0,2.0,1.0,2.0,4.0
1356058,5.0,5.0,-1.0,1.0,2.0,4.0
1356391,1.0,1.0,0.0,3.0,0.0,0.0
1356558,5.0,5.0,-1.0,1.0,2.0,4.0
135660,1.0,1.0,0.0,2.0,0.0,0.0
13566528,1.0,1.0,0.0,2.0,0.0,0.0
13568565,1.0,1.0,0.0,2.0,0.0,0.0
135699853,5.0,0.0,-1.0,1.0,2.0,1.0
1357129,0.0,1.0,0.0,3.0,0.0,0.0
13576066,1.0,1.0,0.0,2.0,0.0,0.0
13576656,4.0,1.0,0.0,3.0,0.0,0.0
135799643,5.0,5.0,-1.0,1.0,2.0,4.0
1358024,1.0,5.0,0.0,2.0,0.0,4.0
135807413,0.0,1.0,0.0,3.0,0.0,0.0
135822,1.0,5.0,0.0,2.0,0.0,4.0
1358380,1.0,1.0,0.0,2.0,0.0,0.0
13586461,1.0,5.0,0.0,2.0,0.0,4.0
13590319,5.0,5.0,-1.0,1.0,2.0,4.0
135926064,0.0,1.0,-1.0,3.0,0.0,0.0
13595314,1.0,1.0,0.0,2.0,0.0,0.0
135986,1.0,1.0,0.0,2.0,0.0,0.0
1359982,1.0,5.0,2.0,1.0,2.0,4.0
1360321,1.0,5.0,0.0,2.0,2.0,4.0
136036784,0.0,1.0,0.0,3.0,0.0,0.0
13608127,1.0,1.0,0.0,2.0,0.0,0.0
136096547,0.0,1.0,0.0,3.0,0.0,0.0
13610116,1.0,1.0,0.0,2.0,0.0,0.0
136104738,0.0,1.0,0.0,3.0,0.0,0.0
13613198,5.0,5.0,-1.0,1.0,2.0,4.0
136140,1.0,1.0,0.0,3.0,0.0,0.0
1361565,1.0,1.0,0.0,3.0,0.0,0.0
13617232,1.0,1.0,0.0,2.0,0.0,0.0
13619010,1.0,1.0,0.0,2.0,0.0,0.0
13619916,1.0,1.0,0.0,2.0,0.0,0.0
13622988,1.0,1.0,0.0,3.0,0.0,0.0
1362336,5.0,5.0,-1.0,1.0,2.0,4.0
13629899,1.0,1.0,0.0,2.0,0.0,0.0
13630193,0.0,1.0,0.0,3.0,0.0,0.0
1363128,1.0,1.0,0.0,2.0,0.0,0.0
136321,1.0,1.0,0.0,2.0,0.0,0.0
1363217,0.0,1.0,-1.0,3.0,0.0,0.0
1363562,1.0,5.0,0.0,2.0,0.0,4.0
13637506,1.0,1.0,0.0,2.0,0.0,0.0
13639063,1.0,5.0,0.0,2.0,2.0,4.0
1364151,0.0,1.0,0.0,3.0,0.0,0.0
136430260,1.0,1.0,0.0,2.0,0.0,0.0
1364396,1.0,5.0,0.0,2.0,0.0,4.0
1364421,1.0,1.0,0.0,2.0,0.0,0.0
13649503,0.0,1.0,0.0,3.0,0.0,0.0
136495815,0.0,1.0,0.0,3.0,0.0,0.0
1365025,1.0,1.0,0.0,3.0,0.0,0.0
1365122,1.0,1.0,0.0,2.0,0.0,0.0
13651776,1.0,1.0,0.0,2.0,0.0,0.0
13654411,1.0,1.0,0.0,3.0,0.0,0.0
13656389,1.0,5.0,0.0,1.0,2.0,4.0
136570327,0.0,1.0,0.0,3.0,0.0,0.0
13657139,5.0,0.0,-1.0,1.0,2.0,1.0
1365804,1.0,1.0,0.0,2.0,0.0,0.0
13658643,1.0,1.0,0.0,2.0,0.0,0.0
13660424,0.0,1.0,0.0,3.0,0.0,0.0
13665309,1.0,5.0,0.0,1.0,2.0,4.0
13665435,1.0,1.0,0.0,2.0,0.0,0.0
1366576,1.0,1.0,0.0,2.0,0.0,0.0
136667846,1.0,5.0,0.0,2.0,2.0,4.0
13667802,1.0,1.0,0.0,3.0,0.0,0.0
136685399,1.0,1.0,0.0,2.0,0.0,0.0
1366876,0.0,1.0,0.0,3.0,0.0,0.0
136714,1.0,5.0,0.0,2.0,0.0,4.0
13672722,0.0,1.0,0.0,3.0,0.0,0.0
136737788,1.0,1.0,0.0,3.0,0.0,0.0
1367473,1.0,1.0,0.0,3.0,0.0,0.0
13675503,0.0,1.0,0.0,3.0,0.0,0.0
136797877,0.0,1.0,0.0,3.0,0.0,0.0
1368287,1.0,5.0,0.0,1.0,2.0,4.0
13685140,1.0,1.0,0.0,2.0,0.0,0.0
13685347,1.0,1.0,0.0,3.0,0.0,0.0
13687261,1.0,1.0,0.0,2.0,0.0,0.0
13691096,2.0,0.0,-1.0,4.0,2.0,3.0
13697465,1.0,1.0,0.0,2.0,0.0,0.0
13699735,1.0,1.0,0.0,2.0,0.0,0.0
137026420,1.0,5.0,0.0,2.0,0.0,4.0
137121,1.0,1.0,0.0,2.0,0.0,0.0
13713971,0.0,1.0,0.0,3.0,0.0,0.0
13714488,5.0,5.0,-1.0,1.0,2.0,4.0
1371699,1.0,1.0,0.0,2.0,0.0,0.0
1371716,0.0,1.0,0.0,3.0,0.0,0.0
13717385,1.0,1.0,0.0,3.0,0.0,0.0
13718829,5.0,5.0,2.0,1.0,2.0,4.0
137191,1.0,5.0,0.0,2.0,0.0,4.0
13722214,0.0,1.0,0.0,3.0,0.0,0.0
137253298,1.0,5.0,0.0,2.0,0.0,4.0
13725365,2.0,0.0,-1.0,4.0,2.0,1.0
1372553,1.0,1.0,0.0,3.0,0.0,0.0
13730456,1.0,5.0,0.0,1.0,2.0,4.0
13730481,0.0,1.0,0.0,3.0,0.0,0.0
13730484,0.0,1.0,0.0,3.0,0.0,0.0
13730579,1.0,1.0,0.0,3.0,0.0,0.0
1373523,1.0,1.0,0.0,2.0,0.0,0.0
13736050,1.0,1.0,0.0,3.0,0.0,0.0
137383,0.0,1.0,0.0,3.0,0.0,0.0
137387784,1.0,1.0,0.0,2.0,0.0,0.0
13742202,1.0,5.0,0.0,1.0,2.0,4.0
1374321,0.0,1.0,0.0,3.0,0.0,0.0
13743527,1.0,5.0,0.0,2.0,0.0,4.0
13744602,1.0,5.0,0.0,2.0,0.0,4.0
13745,1.0,1.0,0.0,2.0,0.0,0.0
13747003,1.0,5.0,0.0,2.0,0.0,4.0
1375275,5.0,5.0,-1.0,1.0,2.0,4.0
13753558,1.0,1.0,0.0,2.0,0.0,0.0
13754303,5.0,0.0,-1.0,1.0,2.0,1.0
1376437,5.0,0.0,-1.0,1.0,2.0,1.0
137664,1.0,1.0,0.0,3.0,0.0,0.0
137692209,1.0,1.0,0.0,2.0,0.0,0.0
13769628,1.0,5.0,0.0,2.0,0.0,4.0
1377491,1.0,5.0,2.0,1.0,2.0,4.0
13776168,4.0,1.0,0.0,3.0,0.0,0.0
1377744,1.0,1.0,0.0,2.0,0.0,0.0
13777783,1.0,5.0,0.0,1.0,2.0,4.0
13777808,1.0,5.0,0.0,2.0,2.0,4.0
13779048,0.0,1.0,0.0,3.0,0.0,0.0
13781395,1.0,5.0,2.0,1.0,2.0,4.0
1378971,5.0,5.0,-1.0,1.0,2.0,4.0
13798383,1.0,1.0,0.0,2.0,0.0,0.0
13800737,1.0,1.0,0.0,2.0,0.0,0.0
13801496,0.0,1.0,0.0,3.0,0.0,0.0
138050,1.0,1.0,0.0,2.0,0.0,0.0
13805389,0.0,1.0,0.0,3.0,0.0,0.0
1380555,1.0,1.0,0.0,2.0,0.0,0.0
1380602,1.0,1.0,0.0,2.0,0.0,0.0
1380612,0.0,1.0,0.0,3.0,0.0,0.0
13806292,1.0,1.0,0.0,2.0,0.0,0.0
13806520,1.0,5.0,0.0,2.0,0.0,4.0
138076301,1.0,1.0,0.0,2.0,0.0,0.0
13808978,0.0,1.0,0.0,3.0,0.0,0.0
13809530,1.0,1.0,0.0,2.0,0.0,0.0
138118549,1.0,5.0,0.0,1.0,2.0,4.0
13812440,1.0,1.0,0.0,2.0,0.0,0.0
13812501,1.0,1.0,0.0,2.0,0.0,0.0
13812616,1.0,1.0,0.0,3.0,0.0,0.0
13813178,1.0,5.0,0.0,2.0,0.0,0.0
138161,0.0,1.0,0.0,3.0,0.0,0.0
13816442,1.0,1.0,0.0,2.0,0.0,0.0
13820385,1.0,5.0,0.0,2.0,2.0,4.0
138205640,1.0,1.0,0.0,2.0,0.0,0.0
138227766,1.0,1.0,0.0,2.0,0.0,0.0
1382338,1.0,1.0,0.0,2.0,0.0,0.0
138252,0.0,1.0,0.0,3.0,0.0,0.0
13826054,1.0,1.0,0.0,2.0,0.0,0.0
13826309,1.0,1.0,0.0,2.0,0.0,0.0
138269074,5.0,0.0,-1.0,1.0,2.0,1.0
13827947,1.0,1.0,0.0,2.0,0.0,0.0
13829640,5.0,5.0,-1.0,1.0,2.0,1.0
13830005,1.0,1.0,0.0,2.0,0.0,0.0
13830649,1.0,1.0,0.0,2.0,0.0,0.0
138316617,0.0,1.0,0.0,3.0,0.0,0.0
13832055,1.0,5.0,0.0,1.0,2.0,4.0
13834105,1.0,5.0,0.0,2.0,0.0,4.0
138350792,5.0,0.0,-1.0,1.0,2.0,1.0
13835786,5.0,5.0,-1.0,1.0,2.0,4.0
138378134,5.0,0.0,-1.0,1.0,2.0,1.0
138391512,5.0,0.0,-1.0,1.0,2.0,1.0
13839247,0.0,1.0,-1.0,3.0,0.0,0.0
13840356,1.0,5.0,0.0,2.0,0.0,0.0
13841040,0.0,1.0,0.0,3.0,0.0,0.0
13843840,1.0,5.0,0.0,2.0,0.0,4.0
13846820,1.0,1.0,0.0,3.0,0.0,0.0
13846967,1.0,1.0,0.0,2.0,0.0,0.0
13847294,0.0,1.0,0.0,3.0,0.0,0.0
13847624,1.0,5.0,0.0,2.0,2.0,4.0
13849546,0.0,1.0,0.0,3.0,0.0,0.0
1385121,1.0,5.0,2.0,1.0,2.0,4.0
1385465,2.0,4.0,-1.0,4.0,2.0,3.0
13855135,1.0,1.0,0.0,3.0,0.0,0.0
1385602,0.0,1.0,0.0,3.0,0.0,0.0
13858396,1.0,5.0,0.0,2.0,0.0,4.0
13858716,1.0,1.0,0.0,3.0,0.0,0.0
13859349,0.0,1.0,-1.0,3.0,0.0,0.0
13863574,1.0,5.0,0.0,2.0,0.0,4.0
13863795,0.0,1.0,0.0,3.0,0.0,0.0
138649,0.0,1.0,0.0,3.0,0.0,0.0
1386686,0.0,1.0,0.0,3.0,0.0,0.0
13867226,5.0,0.0,-1.0,1.0,2.0,1.0
138677068,1.0,1.0,0.0,2.0,0.0,0.0
138678,0.0,1.0,0.0,3.0,0.0,0.0
138678983,2.0,4.0,-1.0,4.0,2.0,3.0
13874622,1.0,1.0,0.0,2.0,0.0,0.0
1387555,5.0,5.0,-1.0,1.0,2.0,4.0
13876008,2.0,4.0,-1.0,0.0,3.0,5.0
1387606,1.0,1.0,0.0,3.0,0.0,0.0
13876143,0.0,1.0,0.0,3.0,0.0,0.0
13877421,1.0,1.0,0.0,3.0,0.0,0.0
13879419,5.0,0.0,-1.0,1.0,2.0,1.0
138838330,1.0,5.0,0.0,2.0,2.0,4.0
13884042,0.0,1.0,0.0,3.0,0.0,0.0
138842546,5.0,0.0,-1.0,1.0,2.0,1.0
1388726,0.0,1.0,0.0,3.0,0.0,0.0
1388847,1.0,1.0,0.0,3.0,0.0,0.0
13889892,1.0,1.0,0.0,2.0,0.0,0.0
1389097,1.0,1.0,0.0,2.0,0.0,0.0
138954343,1.0,1.0,0.0,2.0,0.0,0.0
138966601,0.0,1.0,0.0,3.0,0.0,0.0
1390027,0.0,1.0,0.0,3.0,0.0,0.0
1390087,1.0,1.0,0.0,2.0,0.0,0.0
1390088,1.0,1.0,0.0,2.0,0.0,0.0
13906566,1.0,1.0,0.0,2.0,0.0,0.0
1390660,0.0,1.0,0.0,3.0,0.0,0.0
13907943,1.0,1.0,0.0,3.0,0.0,0.0
13909554,1.0,1.0,0.0,2.0,0.0,0.0
13909848,5.0,5.0,1.0,1.0,2.0,4.0
13910562,1.0,1.0,0.0,2.0,0.0,0.0
13913626,5.0,0.0,-1.0,1.0,2.0,1.0
13914118,1.0,1.0,0.0,2.0,0.0,0.0
13916479,0.0,1.0,0.0,3.0,0.0,0.0
139177151,0.0,1.0,-1.0,3.0,0.0,0.0
13917964,5.0,5.0,-1.0,1.0,2.0,4.0
1391813,2.0,0.0,-1.0,4.0,2.0,1.0
139204260,2.0,0.0,-1.0,4.0,2.0,1.0
13921167,2.0,0.0,-1.0,4.0,2.0,1.0
13921706,1.0,5.0,0.0,2.0,0.0,4.0
13927270,1.0,5.0,0.0,2.0,0.0,4.0
13930343,0.0,1.0,0.0,3.0,0.0,0.0
13930882,2.0,0.0,-1.0,1.0,2.0,1.0
13932827,5.0,0.0,-1.0,1.0,2.0,1.0
13937640,5.0,5.0,-1.0,1.0,2.0,4.0
1394249,1.0,1.0,0.0,2.0,0.0,0.0
13944111,2.0,0.0,-1.0,4.0,2.0,1.0
13949337,1.0,1.0,0.0,2.0,0.0,0.0
13949981,0.0,1.0,0.0,3.0,0.0,0.0
139503,1.0,1.0,0.0,2.0,0.0,0.0
13951327,5.0,5.0,-1.0,1.0,2.0,4.0
13952402,1.0,5.0,0.0,1.0,2.0,4.0
13954470,1.0,5.0,0.0,1.0,2.0,4.0
13954802,1.0,1.0,0.0,2.0,0.0,0.0
13954974,1.0,1.0,0.0,2.0,0.0,0.0
13955608,1.0,1.0,0.0,2.0,0.0,0.0
13966614,1.0,1.0,0.0,2.0,0.0,0.0
13972555,1.0,1.0,0.0,2.0,0.0,0.0
1397355,1.0,5.0,0.0,1.0,2.0,4.0
139754797,1.0,5.0,2.0,1.0,2.0,4.0
139775184,0.0,1.0,0.0,3.0,0.0,0.0
13980701,1.0,1.0,0.0,2.0,0.0,0.0
13981890,2.0,4.0,-1.0,4.0,2.0,3.0
13983293,1.0,1.0,0.0,3.0,0.0,0.0
1398600,0.0,1.0,0.0,3.0,0.0,0.0
13988871,1.0,1.0,0.0,3.0,0.0,0.0
1399165,1.0,1.0,0.0,2.0,0.0,0.0
13993235,1.0,1.0,0.0,2.0,0.0,0.0
139946159,0.0,1.0,0.0,3.0,0.0,0.0
139977515,5.0,5.0,-1.0,1.0,2.0,4.0
140058553,5.0,0.0,-1.0,1.0,2.0,1.0
14006877,0.0,1.0,0.0,3.0,0.0,0.0
1400777,1.0,1.0,0.0,2.0,0.0,0.0
14008962,0.0,1.0,0.0,3.0,0.0,0.0
14014772,1.0,1.0,0.0,2.0,0.0,0.0
14015888,1.0,1.0,0.0,3.0,0.0,0.0
1401842,1.0,5.0,0.0,1.0,2.0,4.0
14018793,5.0,5.0,1.0,1.0,2.0,4.0
14019501,1.0,1.0,0.0,3.0,0.0,0.0
14020251,1.0,1.0,0.0,3.0,0.0,0.0
140219896,1.0,1.0,0.0,2.0,0.0,0.0
14023383,1.0,1.0,0.0,3.0,0.0,0.0
14024577,1.0,1.0,0.0,2.0,0.0,0.0
1402907,1.0,1.0,0.0,3.0,0.0,0.0
14032041,1.0,1.0,0.0,2.0,0.0,0.0
140323009,1.0,1.0,0.0,3.0,0.0,0.0
14032936,1.0,5.0,0.0,1.0,2.0,4.0
14034969,1.0,1.0,0.0,2.0,0.0,0.0
14035122,1.0,1.0,0.0,2.0,0.0,0.0
14035528,5.0,5.0,-1.0,1.0,2.0,4.0
14037598,0.0,1.0,0.0,3.0,0.0,0.0
14038931,0.0,1.0,0.0,3.0,0.0,0.0
1403971,1.0,1.0,0.0,2.0,0.0,0.0
140430956,1.0,1.0,0.0,2.0,0.0,0.0
14043507,4.0,1.0,0.0,3.0,0.0,0.0
14049430,5.0,0.0,-1.0,1.0,2.0,1.0
14050068,1.0,1.0,0.0,2.0,0.0,0.0
14050646,0.0,1.0,0.0,3.0,0.0,0.0
14051404,2.0,0.0,-1.0,4.0,2.0,3.0
14051423,0.0,1.0,0.0,3.0,0.0,0.0
14051862,0.0,1.0,-1.0,3.0,0.0,0.0
14052935,0.0,1.0,0.0,3.0,0.0,0.0
14053795,1.0,1.0,0.0,3.0,0.0,0.0
14055061,1.0,1.0,0.0,2.0,0.0,0.0
14057667,5.0,0.0,-1.0,1.0,2.0,1.0
140596179,0.0,1.0,0.0,3.0,0.0,0.0
140639086,1.0,1.0,0.0,3.0,0.0,0.0
140646,0.0,1.0,0.0,3.0,0.0,0.0
1406522,1.0,1.0,0.0,2.0,0.0,0.0
140672624,1.0,1.0,0.0,2.0,0.0,0.0
14067281,2.0,4.0,-1.0,4.0,2.0,3.0
14072033,0.0,1.0,0.0,3.0,0.0,0.0
14077975,5.0,5.0,-1.0,1.0,2.0,4.0
140820051,1.0,1.0,0.0,2.0,0.0,0.0
14082636,0.0,1.0,0.0,3.0,0.0,0.0
140891374,5.0,0.0,-1.0,1.0,2.0,1.0
14091240,5.0,0.0,-1.0,1.0,2.0,1.0
1409325,1.0,1.0,0.0,2.0,0.0,0.0
140941205,1.0,5.0,0.0,2.0,2.0,4.0
14095081,1.0,5.0,0.0,1.0,2.0,4.0
14095567,1.0,1.0,0.0,2.0,0.0,0.0
14096815,5.0,5.0,4.0,1.0,2.0,4.0
14097974,0.0,1.0,0.0,3.0,0.0,0.0
1410052,1.0,5.0,0.0,2.0,0.0,4.0
1410185,1.0,1.0,0.0,3.0,0.0,0.0
14102430,2.0,0.0,-1.0,4.0,2.0,1.0
14104472,1.0,1.0,0.0,2.0,0.0,0.0
14105236,0.0,1.0,0.0,3.0,0.0,0.0
141056,1.0,1.0,0.0,3.0,0.0,0.0
141082488,5.0,0.0,-1.0,1.0,2.0,1.0
1410969,1.0,5.0,0.0,1.0,2.0,4.0
14109998,1.0,1.0,0.0,2.0,0.0,0.0
14110346,1.0,1.0,0.0,3.0,0.0,0.0
14116853,0.0,1.0,0.0,3.0,0.0,0.0
14117545,0.0,1.0,0.0,3.0,0.0,0.0
14117577,1.0,1.0,0.0,3.0,0.0,0.0
1411875,5.0,5.0,3.0,1.0,2.0,4.0
141198,1.0,1.0,0.0,2.0,0.0,0.0
14122449,1.0,5.0,0.0,2.0,0.0,4.0
1412548,0.0,1.0,0.0,3.0,0.0,0.0
141303419,0.0,1.0,0.0,3.0,0.0,0.0
14132908,1.0,1.0,0.0,2.0,0.0,0.0
14134358,1.0,1.0,0.0,2.0,0.0,0.0
14136839,1.0,5.0,0.0,2.0,0.0,4.0
141379424,1.0,1.0,0.0,3.0,0.0,0.0
14139495,4.0,1.0,0.0,3.0,0.0,0.0
141411925,5.0,5.0,-1.0,1.0,2.0,4.0
14142123,5.0,0.0,-1.0,1.0,2.0,1.0
1414349,1.0,5.0,0.0,2.0,0.0,0.0
14150197,0.0,1.0,0.0,3.0,0.0,0.0
14153953,0.0,1.0,0.0,3.0,0.0,0.0
1415471,0.0,1.0,0.0,3.0,0.0,0.0
141559,1.0,1.0,0.0,2.0,0.0,0.0
14161100,0.0,1.0,0.0,3.0,0.0,0.0
14161692,0.0,1.0,0.0,3.0,0.0,0.0
1416419,1.0,1.0,0.0,3.0,0.0,0.0
141672860,1.0,5.0,0.0,2.0,0.0,4.0
14168970,1.0,1.0,0.0,2.0,0.0,0.0
14170504,0.0,1.0,0.0,3.0,0.0,0.0
14172284,0.0,1.0,0.0,3.0,0.0,0.0
1417249,1.0,1.0,0.0,3.0,0.0,0.0
14176044,0.0,1.0,0.0,3.0,0.0,0.0
14176183,0.0,1.0,0.0,3.0,0.0,0.0
14177236,0.0,1.0,0.0,3.0,0.0,0.0
1417821,0.0,1.0,0.0,3.0,0.0,0.0
1417840,1.0,5.0,2.0,1.0,2.0,4.0
141789993,5.0,5.0,3.0,1.0,2.0,4.0
14179813,5.0,5.0,-1.0,1.0,2.0,4.0
1418137,4.0,1.0,0.0,3.0,0.0,0.0
14183058,1.0,1.0,0.0,2.0,0.0,0.0
14185268,5.0,5.0,-1.0,1.0,2.0,4.0
1418642,1.0,1.0,0.0,2.0,0.0,0.0
14187714,1.0,5.0,2.0,1.0,2.0,4.0
141904952,2.0,0.0,-1.0,1.0,2.0,1.0
1419144,1.0,1.0,0.0,3.0,0.0,0.0
1419215,1.0,5.0,0.0,1.0,2.0,4.0
141973985,0.0,1.0,0.0,3.0,0.0,0.0
141980535,1.0,5.0,0.0,2.0,0.0,4.0
14198065,1.0,5.0,0.0,2.0,0.0,4.0
14198114,0.0,1.0,-1.0,3.0,0.0,0.0
14199869,5.0,0.0,-1.0,1.0,2.0,1.0
142087918,1.0,1.0,0.0,2.0,0.0,0.0
142090,1.0,5.0,2.0,1.0,2.0,4.0
14212999,0.0,1.0,0.0,3.0,0.0,0.0
1421423,0.0,1.0,0.0,3.0,0.0,0.0
14216648,0.0,1.0,0.0,3.0,0.0,0.0
1421973,0.0,1.0,0.0,3.0,0.0,0.0
142228655,1.0,1.0,0.0,2.0,0.0,0.0
1422556,0.0,1.0,0.0,3.0,0.0,0.0
142318864,2.0,0.0,-1.0,4.0,2.0,1.0
1423196,1.0,1.0,0.0,2.0,0.0,0.0
142324507,1.0,1.0,0.0,2.0,0.0,0.0
14235634,2.0,0.0,-1.0,4.0,2.0,1.0
14236914,1.0,5.0,0.0,1.0,2.0,4.0
14237,0.0,1.0,0.0,3.0,0.0,0.0
1423711,1.0,1.0,0.0,2.0,0.0,0.0
1423831,5.0,5.0,-1.0,1.0,2.0,1.0
1423896,0.0,1.0,0.0,3.0,0.0,0.0
14239084,5.0,5.0,-1.0,1.0,2.0,4.0
14239703,1.0,5.0,0.0,2.0,0.0,4.0
142435160,5.0,5.0,-1.0,1.0,2.0,4.0
1424451,5.0,5.0,-1.0,1.0,2.0,1.0
142517,0.0,1.0,0.0,3.0,0.0,0.0
142570,1.0,1.0,0.0,3.0,0.0,0.0
14258408,1.0,5.0,0.0,1.0,2.0,4.0
14259468,1.0,5.0,0.0,2.0,0.0,4.0
14260031,5.0,0.0,-1.0,1.0,2.0,1.0
1426295,5.0,5.0,-1.0,1.0,2.0,4.0
142654774,1.0,1.0,0.0,3.0,0.0,0.0
14266,1.0,1.0,0.0,2.0,0.0,0.0
14271,1.0,1.0,0.0,2.0,0.0,0.0
14276708,1.0,5.0,0.0,1.0,2.0,4.0
1427692,1.0,1.0,0.0,2.0,0.0,0.0
14278566,5.0,5.0,-1.0,1.0,2.0,4.0
14280148,1.0,1.0,0.0,2.0,0.0,0.0
142810,1.0,1.0,0.0,3.0,0.0,0.0
1428162,1.0,1.0,0.0,2.0,0.0,0.0
14281674,5.0,0.0,-1.0,1.0,2.0,1.0
14283040,1.0,5.0,2.0,1.0,2.0,4.0
14283971,1.0,1.0,0.0,2.0,0.0,0.0
14285300,1.0,1.0,0.0,3.0,0.0,0.0
142876894,1.0,1.0,0.0,2.0,0.0,0.0
1428885,0.0,1.0,0.0,3.0,0.0,0.0
14289161,1.0,5.0,2.0,1.0,2.0,4.0
142908975,5.0,5.0,-1.0,1.0,2.0,4.0
14291131,5.0,0.0,-1.0,1.0,2.0,1.0
14294626,2.0,0.0,-1.0,4.0,2.0,1.0
14296512,1.0,1.0,0.0,2.0,0.0,0.0
14297271,1.0,5.0,0.0,1.0,2.0,4.0
14299850,1.0,1.0,0.0,2.0,0.0,0.0
14302473,0.0,1.0,0.0,3.0,0.0,0.0
14304494,5.0,0.0,-1.0,1.0,2.0,1.0
14305035,1.0,1.0,0.0,2.0,0.0,0.0
143061,1.0,1.0,0.0,3.0,0.0,0.0
1430696,5.0,5.0,-1.0,1.0,2.0,4.0
14308316,2.0,0.0,-1.0,4.0,2.0,1.0
14309948,1.0,5.0,0.0,2.0,0.0,4.0
14317759,1.0,1.0,0.0,2.0,0.0,0.0
14318404,1.0,5.0,0.0,1.0,2.0,4.0
14319284,1.0,5.0,0.0,2.0,0.0,4.0
143203,0.0,1.0,0.0,3.0,0.0,0.0
14325031,1.0,5.0,0.0,2.0,0.0,4.0
1432588,2.0,0.0,-1.0,1.0,2.0,1.0
143268383,0.0,1.0,0.0,3.0,0.0,0.0
143280671,1.0,5.0,2.0,1.0,2.0,4.0
14328119,1.0,1.0,0.0,2.0,0.0,0.0
14329160,0.0,1.0,0.0,3.0,0.0,0.0
14331503,5.0,5.0,-1.0,1.0,2.0,4.0
14331985,0.0,1.0,0.0,3.0,0.0,0.0
14332095,1.0,5.0,0.0,2.0,0.0,4.0
143336254,0.0,1.0,0.0,3.0,0.0,0.0
143337806,1.0,1.0,0.0,2.0,0.0,0.0
143355324,1.0,1.0,0.0,2.0,0.0,0.0
14335634,1.0,1.0,0.0,3.0,0.0,0.0
14335729,2.0,0.0,-1.0,4.0,2.0,1.0
14338940,1.0,1.0,0.0,2.0,0.0,0.0
143405532,5.0,0.0,-1.0,1.0,2.0,1.0
14340872,5.0,0.0,-1.0,1.0,2.0,1.0
14341674,5.0,5.0,3.0,1.0,2.0,4.0
1434389,1.0,5.0,0.0,2.0,0.0,4.0
14345841,1.0,1.0,0.0,2.0,0.0,0.0
1434828,1.0,5.0,0.0,2.0,0.0,4.0
14348434,1.0,5.0,0.0,1.0,2.0,4.0
14348461,5.0,5.0,-1.0,1.0,2.0,4.0
14348679,0.0,1.0,0.0,3.0,0.0,0.0
14349399,0.0,1.0,0.0,3.0,0.0,0.0
1434993,1.0,1.0,0.0,3.0,0.0,0.0
1435064,5.0,0.0,-1.0,1.0,2.0,1.0
14351887,1.0,1.0,0.0,2.0,0.0,0.0
14355802,5.0,0.0,-1.0,1.0,2.0,1.0
14357448,1.0,1.0,0.0,2.0,0.0,0.0
14363130,2.0,4.0,-1.0,4.0,2.0,3.0
14367208,0.0,1.0,0.0,3.0,0.0,0.0
143674833,0.0,1.0,0.0,3.0,0.0,0.0
14368115,1.0,1.0,0.0,2.0,0.0,0.0
14369616,1.0,1.0,0.0,2.0,0.0,0.0
1437179,0.0,1.0,-1.0,3.0,0.0,0.0
14371814,0.0,1.0,-1.0,3.0,0.0,0.0
1437545,1.0,1.0,0.0,3.0,0.0,0.0
1437565,5.0,5.0,-1.0,1.0,2.0,4.0
14379634,0.0,1.0,0.0,3.0,0.0,0.0
14380311,1.0,1.0,0.0,2.0,0.0,0.0
143809,1.0,1.0,0.0,3.0,0.0,0.0
14381506,2.0,4.0,-1.0,4.0,2.0,3.0
14383137,1.0,1.0,0.0,3.0,0.0,0.0
14387283,0.0,1.0,0.0,3.0,0.0,0.0
1438753,1.0,1.0,0.0,3.0,0.0,0.0
143880,1.0,1.0,0.0,3.0,0.0,0.0
1438851,1.0,1.0,0.0,3.0,0.0,0.0
1438948,1.0,5.0,0.0,2.0,0.0,4.0
143896424,1.0,5.0,0.0,2.0,0.0,4.0
14389650,5.0,5.0,-1.0,1.0,2.0,1.0
14392846,5.0,5.0,-1.0,1.0,2.0,4.0
14395004,1.0,5.0,2.0,1.0,2.0,4.0
14395390,1.0,1.0,0.0,2.0,0.0,0.0
14396686,1.0,1.0,0.0,2.0,0.0,0.0
1440178,0.0,1.0,0.0,3.0,0.0,0.0
14402110,1.0,1.0,0.0,2.0,0.0,0.0
14403913,1.0,5.0,0.0,2.0,0.0,4.0
1440579,0.0,1.0,0.0,3.0,0.0,0.0
1440631,1.0,1.0,0.0,2.0,0.0,0.0
14407250,1.0,5.0,2.0,1.0,2.0,4.0
