,Density Peak,K-Means,DBSCAN,Hierarchical Clustering,Spectral Clustering,EM-GMM
15337822,4.0,4.0,0.0,2.0,2.0,4.0
15338011,3.0,1.0,0.0,0.0,1.0,3.0
15339708,4.0,4.0,4.0,1.0,2.0,4.0
15341139,4.0,4.0,-1.0,1.0,2.0,4.0
15346477,0.0,3.0,0.0,5.0,2.0,0.0
15347105,4.0,4.0,0.0,2.0,2.0,4.0
153473160,4.0,0.0,-1.0,1.0,0.0,2.0
1534830,1.0,3.0,0.0,0.0,2.0,0.0
153489878,1.0,3.0,0.0,0.0,2.0,0.0
15349946,0.0,3.0,0.0,5.0,2.0,0.0
15358949,2.0,3.0,0.0,5.0,2.0,0.0
15364231,5.0,5.0,2.0,3.0,1.0,1.0
15366947,5.0,5.0,-1.0,3.0,1.0,1.0
15367479,4.0,0.0,-1.0,1.0,0.0,2.0
15370168,0.0,3.0,0.0,5.0,2.0,0.0
15371294,5.0,2.0,-1.0,4.0,3.0,5.0
15375660,2.0,3.0,0.0,5.0,2.0,0.0
15376235,4.0,4.0,0.0,2.0,2.0,4.0
15379025,5.0,2.0,-1.0,4.0,1.0,5.0
15380122,3.0,1.0,0.0,3.0,1.0,3.0
15382970,0.0,3.0,0.0,5.0,2.0,0.0
153965361,4.0,4.0,0.0,2.0,2.0,4.0
15407415,5.0,5.0,3.0,3.0,1.0,1.0
15411796,5.0,2.0,-1.0,4.0,3.0,5.0
15416,5.0,5.0,-1.0,3.0,1.0,1.0
1542728,4.0,4.0,0.0,2.0,2.0,4.0
15429396,4.0,0.0,-1.0,1.0,0.0,2.0
15429992,0.0,3.0,0.0,5.0,2.0,0.0
1543490,5.0,5.0,-1.0,3.0,1.0,1.0
15437135,4.0,0.0,-1.0,1.0,0.0,2.0
154394,4.0,4.0,0.0,2.0,2.0,4.0
154399,0.0,3.0,0.0,5.0,2.0,0.0
15445390,4.0,4.0,0.0,2.0,2.0,4.0
15446080,5.0,2.0,-1.0,4.0,3.0,5.0
1544715,3.0,1.0,0.0,0.0,1.0,3.0
15448784,4.0,4.0,0.0,2.0,2.0,4.0
15454143,3.0,1.0,0.0,0.0,1.0,3.0
15454862,4.0,4.0,0.0,2.0,2.0,4.0
15459959,4.0,0.0,-1.0,1.0,2.0,2.0
1546377,0.0,3.0,0.0,0.0,2.0,0.0
154642969,4.0,0.0,-1.0,1.0,0.0,2.0
1546612,3.0,1.0,0.0,0.0,1.0,3.0
15470977,3.0,1.0,0.0,0.0,1.0,3.0
15471551,3.0,3.0,0.0,0.0,1.0,0.0
15472872,0.0,3.0,0.0,0.0,2.0,0.0
15478310,3.0,1.0,0.0,3.0,1.0,3.0
15487069,3.0,1.0,0.0,0.0,1.0,3.0
1548711,3.0,5.0,1.0,3.0,1.0,1.0
15489,5.0,5.0,-1.0,3.0,1.0,1.0
1549929,0.0,3.0,0.0,5.0,2.0,0.0
155025,4.0,4.0,0.0,2.0,2.0,4.0
155028,5.0,5.0,-1.0,3.0,1.0,1.0
155032307,3.0,1.0,0.0,0.0,1.0,3.0
1550670,0.0,3.0,0.0,5.0,2.0,0.0
15506807,4.0,4.0,0.0,2.0,2.0,4.0
155143605,4.0,0.0,-1.0,1.0,0.0,2.0
1551568,0.0,3.0,0.0,5.0,2.0,0.0
1551683,3.0,1.0,0.0,0.0,1.0,3.0
15521793,4.0,4.0,0.0,2.0,2.0,4.0
1552390,3.0,1.0,0.0,0.0,1.0,3.0
15526925,0.0,3.0,0.0,5.0,2.0,0.0
1553482,4.0,4.0,-1.0,1.0,2.0,4.0
155353009,0.0,3.0,0.0,5.0,2.0,0.0
15538357,4.0,4.0,0.0,2.0,2.0,4.0
155400,3.0,1.0,0.0,3.0,1.0,3.0
1554405,5.0,5.0,-1.0,3.0,1.0,1.0
15544380,5.0,5.0,-1.0,3.0,1.0,1.0
155445688,2.0,3.0,0.0,5.0,2.0,0.0
15551655,0.0,3.0,0.0,5.0,2.0,0.0
15555717,3.0,1.0,0.0,0.0,1.0,3.0
15556552,3.0,1.0,0.0,0.0,1.0,3.0
155586641,3.0,1.0,0.0,0.0,1.0,3.0
15558733,1.0,3.0,0.0,0.0,2.0,0.0
15559422,0.0,3.0,0.0,0.0,2.0,0.0
155764,5.0,2.0,-1.0,4.0,1.0,5.0
15578275,3.0,1.0,0.0,0.0,1.0,3.0
1557880,5.0,5.0,3.0,3.0,1.0,1.0
15581464,4.0,4.0,0.0,2.0,2.0,4.0
15582434,4.0,0.0,-1.0,1.0,2.0,2.0
15584987,3.0,1.0,0.0,0.0,1.0,3.0
15585874,5.0,5.0,-1.0,3.0,1.0,1.0
15586583,4.0,0.0,-1.0,1.0,0.0,2.0
1560051,4.0,0.0,-1.0,1.0,0.0,2.0
15602544,3.0,1.0,0.0,0.0,1.0,3.0
1560347,1.0,3.0,0.0,0.0,1.0,0.0
15603500,1.0,3.0,0.0,0.0,2.0,0.0
15604416,5.0,2.0,-1.0,4.0,3.0,5.0
156052401,3.0,1.0,0.0,0.0,1.0,3.0
1560607,0.0,3.0,0.0,5.0,2.0,0.0
1560683,0.0,3.0,0.0,5.0,2.0,0.0
15607366,3.0,1.0,0.0,0.0,1.0,3.0
15607948,4.0,4.0,0.0,2.0,2.0,4.0
1560992,4.0,4.0,0.0,2.0,2.0,4.0
15611705,3.0,1.0,0.0,0.0,1.0,3.0
1561659,4.0,4.0,-1.0,1.0,2.0,4.0
15622583,0.0,3.0,0.0,5.0,2.0,0.0
1562315,2.0,3.0,0.0,2.0,2.0,0.0
15623792,4.0,4.0,0.0,2.0,2.0,4.0
1562662,3.0,1.0,0.0,0.0,1.0,3.0
1562807,3.0,1.0,0.0,0.0,1.0,3.0
1563149,1.0,3.0,0.0,0.0,2.0,0.0
156325063,5.0,5.0,1.0,3.0,1.0,1.0
1563284,3.0,1.0,0.0,0.0,1.0,3.0
15633730,0.0,3.0,0.0,5.0,2.0,0.0
1563763,5.0,2.0,-1.0,4.0,3.0,5.0
156415872,5.0,5.0,2.0,3.0,1.0,1.0
1564191,1.0,3.0,0.0,0.0,2.0,0.0
1565675,4.0,4.0,0.0,2.0,2.0,4.0
15658061,4.0,0.0,-1.0,1.0,2.0,2.0
1565933,3.0,1.0,0.0,0.0,1.0,3.0
15663721,2.0,3.0,0.0,2.0,2.0,0.0
15670604,4.0,4.0,0.0,2.0,2.0,4.0
15670717,4.0,4.0,0.0,2.0,2.0,4.0
156812,4.0,4.0,0.0,2.0,2.0,4.0
15685060,3.0,1.0,0.0,0.0,1.0,3.0
156865,1.0,3.0,0.0,0.0,2.0,0.0
15697982,5.0,5.0,1.0,3.0,1.0,1.0
1569804,4.0,4.0,0.0,2.0,2.0,4.0
1570258,3.0,1.0,0.0,3.0,1.0,3.0
15704374,5.0,2.0,-1.0,4.0,1.0,5.0
1570617,0.0,3.0,0.0,5.0,2.0,0.0
157100163,4.0,4.0,0.0,2.0,2.0,4.0
15714454,3.0,3.0,0.0,0.0,1.0,3.0
15715701,0.0,3.0,0.0,5.0,2.0,0.0
1571652,1.0,3.0,0.0,0.0,2.0,0.0
15723590,0.0,3.0,0.0,5.0,2.0,0.0
15731101,4.0,4.0,0.0,2.0,2.0,4.0
15731381,3.0,5.0,1.0,3.0,1.0,1.0
157351160,1.0,3.0,0.0,0.0,2.0,0.0
15736612,4.0,4.0,0.0,2.0,2.0,4.0
15747633,4.0,4.0,0.0,2.0,2.0,4.0
15754230,4.0,4.0,0.0,2.0,2.0,4.0
157560750,4.0,4.0,0.0,2.0,2.0,4.0
1575753,3.0,1.0,0.0,0.0,1.0,3.0
15759515,0.0,3.0,0.0,5.0,2.0,0.0
1577325,4.0,0.0,-1.0,1.0,2.0,4.0
1577431,0.0,3.0,0.0,5.0,2.0,0.0
15778711,0.0,3.0,0.0,0.0,2.0,0.0
1577995,0.0,3.0,0.0,5.0,2.0,0.0
15788160,3.0,1.0,0.0,0.0,1.0,3.0
157883,4.0,4.0,0.0,2.0,2.0,4.0
1579009,5.0,5.0,-1.0,3.0,1.0,1.0
157950953,0.0,3.0,0.0,0.0,2.0,0.0
15796398,0.0,3.0,0.0,5.0,2.0,0.0
15800246,0.0,3.0,0.0,5.0,2.0,0.0
15803175,3.0,1.0,0.0,0.0,1.0,3.0
15804165,3.0,1.0,0.0,0.0,1.0,3.0
1580532,5.0,5.0,-1.0,3.0,1.0,1.0
1580636,5.0,2.0,-1.0,4.0,3.0,5.0
15806842,5.0,2.0,-1.0,4.0,3.0,5.0
15811161,4.0,0.0,-1.0,1.0,0.0,2.0
1581159,3.0,1.0,0.0,0.0,1.0,3.0
1581429,5.0,5.0,-1.0,3.0,1.0,1.0
1581634,5.0,5.0,5.0,3.0,1.0,1.0
1581927,3.0,1.0,0.0,0.0,1.0,3.0
158271508,3.0,1.0,0.0,0.0,1.0,3.0
1582860,4.0,4.0,0.0,2.0,2.0,4.0
158293,3.0,1.0,0.0,0.0,1.0,3.0
15829383,2.0,3.0,0.0,5.0,2.0,0.0
15833041,2.0,3.0,0.0,5.0,2.0,0.0
15834462,3.0,1.0,0.0,0.0,1.0,3.0
15843992,4.0,0.0,-1.0,1.0,2.0,2.0
15849859,1.0,3.0,0.0,0.0,2.0,0.0
1585119,2.0,3.0,0.0,5.0,2.0,0.0
15853703,2.0,3.0,0.0,2.0,2.0,0.0
15859443,5.0,5.0,-1.0,3.0,1.0,1.0
15860847,4.0,4.0,0.0,2.0,2.0,4.0
1586722,0.0,3.0,0.0,5.0,2.0,0.0
15867238,0.0,3.0,0.0,5.0,2.0,0.0
15872,4.0,0.0,-1.0,1.0,2.0,2.0
15873358,5.0,5.0,3.0,3.0,1.0,1.0
15882363,5.0,5.0,3.0,3.0,1.0,1.0
15888239,0.0,3.0,0.0,5.0,2.0,0.0
15901668,1.0,3.0,0.0,0.0,2.0,0.0
15902576,4.0,4.0,0.0,2.0,2.0,4.0
15902689,1.0,3.0,0.0,0.0,2.0,0.0
15904497,0.0,3.0,0.0,5.0,2.0,0.0
15904902,5.0,5.0,-1.0,3.0,1.0,1.0
15906819,3.0,1.0,0.0,3.0,1.0,3.0
15913093,3.0,1.0,0.0,0.0,1.0,3.0
15917594,4.0,4.0,0.0,2.0,2.0,4.0
159186,3.0,1.0,0.0,0.0,1.0,3.0
15924152,4.0,4.0,0.0,2.0,2.0,4.0
1592662,5.0,5.0,3.0,3.0,1.0,1.0
15928979,0.0,3.0,0.0,5.0,2.0,0.0
159361760,3.0,1.0,0.0,0.0,1.0,3.0
15941508,4.0,4.0,0.0,2.0,2.0,4.0
15942847,4.0,4.0,4.0,1.0,2.0,4.0
15945244,5.0,2.0,-1.0,4.0,3.0,5.0
15956699,4.0,4.0,-1.0,1.0,2.0,4.0
15961899,4.0,4.0,0.0,2.0,2.0,4.0
15962848,3.0,1.0,0.0,0.0,1.0,3.0
15969490,4.0,4.0,-1.0,1.0,2.0,4.0
15970010,0.0,3.0,0.0,5.0,2.0,0.0
159735,4.0,4.0,0.0,2.0,2.0,4.0
15977,0.0,3.0,0.0,5.0,2.0,0.0
15988849,3.0,1.0,0.0,0.0,1.0,3.0
15992385,5.0,2.0,-1.0,4.0,3.0,5.0
15997394,3.0,1.0,0.0,0.0,1.0,3.0
160017762,4.0,4.0,4.0,1.0,2.0,4.0
1600390,3.0,1.0,0.0,0.0,1.0,3.0
16007794,0.0,3.0,0.0,5.0,2.0,0.0
16008560,0.0,3.0,0.0,5.0,2.0,0.0
16015583,3.0,1.0,0.0,0.0,1.0,3.0
16016112,1.0,3.0,0.0,0.0,2.0,0.0
16018,0.0,3.0,0.0,5.0,2.0,0.0
16025349,4.0,0.0,-1.0,1.0,0.0,2.0
16025810,3.0,1.0,0.0,0.0,1.0,3.0
16028735,3.0,1.0,0.0,0.0,1.0,3.0
16030401,4.0,4.0,0.0,2.0,2.0,4.0
16030791,3.0,1.0,0.0,0.0,1.0,3.0
16035112,3.0,1.0,0.0,0.0,1.0,3.0
16040234,3.0,1.0,0.0,0.0,1.0,3.0
160421,3.0,1.0,0.0,0.0,1.0,3.0
16045713,4.0,4.0,0.0,2.0,2.0,4.0
160534193,3.0,1.0,0.0,0.0,1.0,3.0
16056063,1.0,3.0,0.0,0.0,2.0,0.0
16061543,3.0,1.0,0.0,0.0,1.0,3.0
16074655,5.0,5.0,-1.0,3.0,1.0,1.0
16076285,1.0,3.0,0.0,0.0,2.0,0.0
160806166,4.0,0.0,-1.0,1.0,0.0,2.0
16087758,3.0,1.0,0.0,0.0,1.0,3.0
16096089,3.0,1.0,0.0,0.0,1.0,3.0
16098210,5.0,5.0,-1.0,3.0,1.0,1.0
16104857,2.0,3.0,0.0,5.0,2.0,0.0
16105196,1.0,3.0,0.0,0.0,2.0,0.0
16107742,4.0,4.0,0.0,2.0,2.0,4.0
161087682,5.0,5.0,-1.0,3.0,1.0,1.0
1610983,4.0,4.0,0.0,2.0,2.0,4.0
1612268,0.0,3.0,0.0,5.0,2.0,0.0
161434661,0.0,3.0,0.0,5.0,2.0,0.0
161437851,4.0,4.0,0.0,2.0,2.0,4.0
161642050,4.0,4.0,0.0,2.0,2.0,4.0
161736,4.0,4.0,0.0,2.0,2.0,4.0
16190033,2.0,3.0,0.0,2.0,2.0,0.0
162292,3.0,1.0,0.0,0.0,1.0,3.0
16229928,0.0,3.0,0.0,5.0,2.0,0.0
162385764,3.0,1.0,0.0,0.0,1.0,3.0
1623905,3.0,1.0,0.0,0.0,1.0,3.0
162721862,4.0,4.0,0.0,2.0,2.0,4.0
1630370,5.0,5.0,-1.0,3.0,1.0,1.0
163106536,3.0,1.0,0.0,0.0,1.0,3.0
1632907,4.0,0.0,-1.0,1.0,2.0,2.0
163531552,3.0,1.0,0.0,0.0,1.0,3.0
1637490,1.0,3.0,0.0,0.0,2.0,0.0
1638295,4.0,4.0,0.0,2.0,2.0,4.0
1638535,3.0,5.0,1.0,3.0,1.0,1.0
1639535,4.0,0.0,-1.0,1.0,0.0,2.0
1642366,5.0,5.0,-1.0,3.0,1.0,1.0
1644552,4.0,4.0,0.0,2.0,2.0,4.0
164520938,5.0,5.0,-1.0,3.0,1.0,1.0
1645297,3.0,1.0,0.0,0.0,1.0,3.0
1646168,4.0,4.0,0.0,2.0,2.0,4.0
164748,4.0,4.0,-1.0,2.0,2.0,4.0
164752440,3.0,1.0,0.0,0.0,1.0,3.0
1647587,3.0,1.0,0.0,3.0,1.0,3.0
164785646,5.0,5.0,-1.0,3.0,1.0,1.0
16498390,4.0,0.0,-1.0,1.0,2.0,2.0
165029544,4.0,0.0,-1.0,1.0,2.0,2.0
16505075,2.0,3.0,0.0,5.0,2.0,0.0
1651312,3.0,1.0,0.0,0.0,1.0,3.0
16518087,3.0,1.0,0.0,0.0,1.0,3.0
16518374,4.0,4.0,0.0,2.0,2.0,4.0
165232225,0.0,3.0,0.0,5.0,2.0,0.0
16537611,5.0,2.0,-1.0,4.0,3.0,5.0
16537715,2.0,4.0,0.0,2.0,2.0,0.0
1654219,5.0,5.0,-1.0,3.0,1.0,1.0
165432,3.0,3.0,0.0,0.0,1.0,0.0
165435,2.0,4.0,0.0,2.0,2.0,0.0
16546991,3.0,1.0,0.0,0.0,1.0,3.0
16552386,3.0,1.0,0.0,0.0,1.0,3.0
16552686,0.0,3.0,0.0,5.0,2.0,0.0
16561815,0.0,3.0,0.0,5.0,2.0,0.0
165680,3.0,1.0,0.0,0.0,1.0,3.0
16577280,3.0,1.0,0.0,0.0,1.0,3.0
16581537,5.0,5.0,-1.0,3.0,1.0,1.0
1658365,4.0,4.0,0.0,2.0,2.0,4.0
166049,4.0,0.0,-1.0,1.0,0.0,2.0
1661202,3.0,1.0,0.0,0.0,1.0,3.0
1663732,5.0,5.0,-1.0,3.0,1.0,1.0
166477,3.0,1.0,0.0,0.0,1.0,3.0
1664913,2.0,3.0,0.0,5.0,2.0,0.0
1665367,4.0,4.0,0.0,2.0,2.0,4.0
1667014,3.0,1.0,0.0,0.0,1.0,3.0
1667519,5.0,5.0,3.0,3.0,1.0,1.0
166831,1.0,3.0,0.0,0.0,2.0,0.0
1670237,2.0,3.0,0.0,2.0,2.0,0.0
167028,3.0,1.0,0.0,0.0,1.0,3.0
1670298,1.0,3.0,0.0,0.0,2.0,0.0
1670364,3.0,1.0,0.0,0.0,1.0,3.0
167100426,3.0,1.0,0.0,0.0,1.0,3.0
1671513,4.0,4.0,0.0,2.0,2.0,4.0
167159969,3.0,1.0,0.0,0.0,1.0,3.0
167264284,4.0,0.0,-1.0,1.0,0.0,2.0
1674896,1.0,3.0,0.0,0.0,2.0,0.0
167565029,5.0,5.0,-1.0,3.0,1.0,1.0
1676964,0.0,3.0,0.0,5.0,2.0,0.0
167711092,0.0,3.0,0.0,5.0,2.0,0.0
167751969,0.0,3.0,0.0,5.0,2.0,0.0
1677590,2.0,3.0,0.0,5.0,2.0,0.0
167839549,4.0,4.0,0.0,2.0,2.0,4.0
16826613,5.0,5.0,-1.0,3.0,1.0,1.0
1684005,0.0,3.0,0.0,5.0,2.0,0.0
1684020,1.0,3.0,0.0,0.0,2.0,0.0
1684360,3.0,1.0,0.0,0.0,1.0,3.0
1685119,0.0,3.0,0.0,5.0,2.0,0.0
1685638,0.0,3.0,0.0,5.0,2.0,0.0
1685715,5.0,5.0,-1.0,3.0,1.0,1.0
1685766,3.0,1.0,0.0,0.0,1.0,3.0
16860212,0.0,3.0,0.0,5.0,2.0,0.0
16865891,5.0,5.0,3.0,3.0,1.0,1.0
168725503,0.0,3.0,0.0,5.0,2.0,0.0
1687782,0.0,3.0,0.0,5.0,2.0,0.0
1689617,2.0,4.0,0.0,2.0,2.0,0.0
16911931,5.0,5.0,-1.0,3.0,1.0,1.0
16918622,0.0,3.0,0.0,5.0,2.0,0.0
169216760,4.0,4.0,0.0,2.0,2.0,4.0
169300,0.0,3.0,0.0,5.0,2.0,0.0
1694562,3.0,1.0,0.0,0.0,1.0,3.0
16947210,5.0,5.0,-1.0,3.0,1.0,1.0
16952098,3.0,1.0,0.0,0.0,1.0,3.0
16952231,3.0,1.0,0.0,0.0,1.0,3.0
1696377,3.0,1.0,0.0,0.0,1.0,3.0
1697197,3.0,1.0,0.0,0.0,1.0,3.0
1697386,5.0,2.0,-1.0,4.0,1.0,5.0
16976139,5.0,2.0,-1.0,4.0,3.0,5.0
1698176,1.0,3.0,0.0,0.0,1.0,0.0
1698872,3.0,1.0,0.0,0.0,1.0,3.0
1699094,4.0,4.0,-1.0,1.0,2.0,4.0
16996776,1.0,3.0,0.0,0.0,2.0,0.0
16997408,1.0,3.0,0.0,0.0,2.0,0.0
170023244,4.0,4.0,0.0,2.0,2.0,4.0
17004474,5.0,2.0,-1.0,4.0,3.0,5.0
17007969,5.0,5.0,-1.0,3.0,1.0,1.0
1700953,3.0,1.0,0.0,0.0,1.0,3.0
17015571,2.0,3.0,0.0,5.0,2.0,0.0
17022932,0.0,3.0,0.0,5.0,2.0,0.0
17028930,1.0,3.0,0.0,0.0,2.0,0.0
17037029,3.0,1.0,0.0,0.0,1.0,3.0
17045127,3.0,1.0,0.0,0.0,1.0,3.0
17045894,0.0,3.0,0.0,5.0,2.0,0.0
17055165,4.0,0.0,-1.0,1.0,0.0,2.0
17059291,4.0,0.0,-1.0,1.0,0.0,2.0
170793,5.0,2.0,-1.0,4.0,3.0,5.0
17083662,3.0,1.0,0.0,0.0,1.0,3.0
1708504,5.0,5.0,-1.0,3.0,1.0,1.0
170912868,4.0,0.0,-1.0,1.0,0.0,2.0
17099453,0.0,3.0,0.0,5.0,2.0,0.0
1710362,4.0,0.0,-1.0,1.0,2.0,2.0
17105253,4.0,4.0,-1.0,2.0,2.0,4.0
17108918,4.0,4.0,-1.0,1.0,2.0,4.0
171193044,3.0,1.0,0.0,0.0,1.0,3.0
171226243,3.0,1.0,0.0,0.0,1.0,3.0
1713414,1.0,3.0,0.0,0.0,2.0,0.0
1713599,1.0,3.0,0.0,0.0,2.0,0.0
1713626,3.0,1.0,0.0,0.0,1.0,3.0
17145413,4.0,4.0,0.0,2.0,2.0,4.0
171475260,3.0,1.0,0.0,0.0,1.0,3.0
1714835,0.0,3.0,0.0,5.0,2.0,0.0
17157227,4.0,4.0,0.0,2.0,2.0,4.0
17167501,3.0,1.0,0.0,3.0,1.0,3.0
1716801,0.0,3.0,0.0,5.0,2.0,0.0
1716806,3.0,1.0,0.0,0.0,1.0,3.0
1716989,1.0,3.0,0.0,0.0,2.0,0.0
17174078,4.0,0.0,-1.0,1.0,0.0,2.0
17175001,4.0,4.0,0.0,2.0,2.0,4.0
17176667,4.0,4.0,4.0,1.0,2.0,4.0
1717813,0.0,3.0,0.0,5.0,2.0,0.0
171838400,4.0,4.0,0.0,2.0,2.0,4.0
17190361,0.0,3.0,0.0,5.0,2.0,0.0
1719450,3.0,1.0,0.0,0.0,1.0,3.0
171946320,4.0,4.0,0.0,2.0,2.0,4.0
17194798,0.0,3.0,0.0,5.0,2.0,0.0
1720214,5.0,5.0,-1.0,3.0,1.0,1.0
172194389,3.0,1.0,0.0,0.0,1.0,3.0
17219862,5.0,5.0,3.0,3.0,1.0,1.0
17243900,5.0,5.0,3.0,3.0,1.0,1.0
172519672,5.0,5.0,-1.0,3.0,1.0,1.0
172527466,4.0,0.0,-1.0,1.0,0.0,2.0
17254077,4.0,4.0,0.0,2.0,2.0,4.0
1725801,3.0,1.0,0.0,0.0,1.0,3.0
172589847,3.0,1.0,0.0,0.0,1.0,3.0
1726052,4.0,4.0,0.0,2.0,2.0,4.0
172613142,5.0,5.0,3.0,3.0,1.0,1.0
17261548,5.0,2.0,-1.0,4.0,3.0,5.0
172660824,3.0,3.0,0.0,0.0,1.0,0.0
17267594,1.0,3.0,0.0,0.0,2.0,0.0
172704651,3.0,1.0,0.0,0.0,1.0,3.0
17278762,4.0,0.0,-1.0,1.0,2.0,2.0
17281387,4.0,4.0,0.0,2.0,2.0,4.0
1728984,3.0,1.0,0.0,0.0,1.0,3.0
17297230,0.0,3.0,0.0,5.0,2.0,0.0
17297374,5.0,5.0,2.0,3.0,1.0,1.0
1730298,0.0,3.0,0.0,5.0,2.0,0.0
17303552,5.0,5.0,3.0,3.0,1.0,1.0
17304155,5.0,5.0,2.0,3.0,1.0,1.0
1730417,0.0,3.0,0.0,5.0,2.0,0.0
1732096,3.0,5.0,0.0,3.0,1.0,3.0
173281130,0.0,3.0,0.0,5.0,2.0,0.0
17329064,4.0,4.0,0.0,2.0,2.0,4.0
1733660,3.0,1.0,0.0,0.0,1.0,3.0
17337002,4.0,0.0,-1.0,1.0,0.0,2.0
173410081,5.0,5.0,1.0,3.0,1.0,1.0
173412205,4.0,0.0,-1.0,1.0,2.0,4.0
173475961,4.0,4.0,0.0,2.0,2.0,4.0
17355436,4.0,4.0,0.0,2.0,2.0,4.0
17360339,0.0,3.0,0.0,5.0,2.0,0.0
173633,2.0,4.0,0.0,2.0,2.0,0.0
17364141,4.0,0.0,-1.0,1.0,2.0,2.0
17377508,4.0,4.0,0.0,2.0,2.0,4.0
173776350,0.0,3.0,0.0,5.0,2.0,0.0
17383721,4.0,0.0,-1.0,1.0,2.0,4.0
1738689,4.0,4.0,0.0,2.0,2.0,4.0
1738953,3.0,1.0,0.0,0.0,1.0,3.0
173929278,4.0,0.0,-1.0,1.0,0.0,2.0
17394040,5.0,5.0,-1.0,3.0,1.0,1.0
17394750,1.0,3.0,0.0,0.0,2.0,0.0
17399721,4.0,0.0,-1.0,1.0,2.0,4.0
1740278,3.0,1.0,0.0,0.0,1.0,3.0
17406476,2.0,3.0,0.0,2.0,2.0,0.0
174212,4.0,4.0,0.0,2.0,2.0,4.0
174236890,4.0,4.0,0.0,2.0,2.0,4.0
1742557,5.0,5.0,3.0,3.0,1.0,1.0
17429220,4.0,0.0,-1.0,1.0,0.0,2.0
17432494,4.0,4.0,4.0,1.0,2.0,4.0
17437792,3.0,1.0,0.0,3.0,1.0,3.0
174471,3.0,1.0,0.0,0.0,1.0,3.0
17450,4.0,4.0,0.0,2.0,2.0,4.0
174501683,0.0,3.0,0.0,5.0,2.0,0.0
17450898,5.0,5.0,-1.0,3.0,1.0,1.0
174582634,4.0,4.0,0.0,2.0,2.0,4.0
174624098,5.0,2.0,-1.0,4.0,3.0,5.0
1746520,1.0,3.0,0.0,0.0,2.0,0.0
17468004,4.0,0.0,-1.0,1.0,2.0,2.0
1746899,4.0,4.0,0.0,2.0,2.0,4.0
17471693,4.0,4.0,0.0,2.0,2.0,4.0
17472117,4.0,0.0,-1.0,1.0,2.0,4.0
17481231,4.0,4.0,0.0,2.0,2.0,4.0
17485322,1.0,3.0,0.0,0.0,2.0,0.0
17486415,4.0,4.0,0.0,2.0,2.0,4.0
174886891,4.0,0.0,-1.0,1.0,2.0,2.0
17489265,3.0,1.0,0.0,0.0,1.0,3.0
17494919,5.0,5.0,1.0,3.0,1.0,1.0
17497646,3.0,1.0,0.0,0.0,1.0,3.0
17498953,4.0,4.0,0.0,2.0,2.0,4.0
17499499,4.0,4.0,-1.0,1.0,2.0,4.0
175014,4.0,4.0,0.0,2.0,2.0,4.0
175075171,0.0,3.0,0.0,5.0,2.0,0.0
17512617,1.0,3.0,0.0,0.0,2.0,0.0
17516202,3.0,1.0,0.0,0.0,1.0,3.0
17524481,0.0,3.0,0.0,5.0,2.0,0.0
175293635,0.0,3.0,0.0,5.0,2.0,0.0
17538433,0.0,3.0,0.0,5.0,2.0,0.0
17539476,4.0,0.0,-1.0,1.0,0.0,2.0
17544735,3.0,5.0,1.0,3.0,1.0,1.0
175482456,4.0,4.0,0.0,2.0,2.0,4.0
17550628,1.0,3.0,0.0,0.0,2.0,0.0
1755259,5.0,2.0,-1.0,4.0,3.0,5.0
1755341,5.0,5.0,3.0,3.0,1.0,1.0
17554381,3.0,1.0,0.0,0.0,1.0,3.0
17554416,4.0,4.0,0.0,2.0,2.0,4.0
175595552,0.0,3.0,0.0,5.0,2.0,0.0
1756243,5.0,5.0,-1.0,3.0,1.0,1.0
1756798,3.0,1.0,0.0,0.0,1.0,3.0
17569,1.0,3.0,0.0,0.0,2.0,0.0
175733956,3.0,1.0,0.0,0.0,1.0,3.0
17574,3.0,1.0,0.0,0.0,1.0,3.0
1757415,4.0,0.0,-1.0,1.0,2.0,2.0
17575116,3.0,1.0,0.0,0.0,1.0,3.0
1757666,3.0,1.0,0.0,0.0,1.0,3.0
175822463,5.0,5.0,1.0,3.0,1.0,1.0
175860,0.0,3.0,0.0,5.0,2.0,0.0
17588401,3.0,1.0,0.0,0.0,1.0,3.0
1759308,5.0,2.0,-1.0,4.0,1.0,5.0
17594203,1.0,3.0,0.0,0.0,2.0,0.0
1760367,5.0,5.0,-1.0,3.0,1.0,1.0
17608764,0.0,3.0,0.0,5.0,2.0,0.0
176122066,5.0,5.0,-1.0,3.0,1.0,1.0
17613194,1.0,3.0,0.0,0.0,1.0,0.0
1761579,3.0,1.0,0.0,0.0,1.0,3.0
1761886,3.0,1.0,0.0,0.0,1.0,3.0
176211298,0.0,3.0,0.0,0.0,2.0,0.0
17636522,0.0,3.0,0.0,5.0,2.0,0.0
176378644,4.0,0.0,-1.0,1.0,0.0,2.0
17638919,1.0,3.0,0.0,0.0,2.0,0.0
17640695,5.0,5.0,-1.0,3.0,1.0,1.0
17641764,3.0,1.0,0.0,0.0,1.0,3.0
17642712,5.0,5.0,2.0,3.0,1.0,1.0
17647503,4.0,0.0,-1.0,1.0,0.0,2.0
17648015,5.0,5.0,2.0,3.0,1.0,1.0
176552559,4.0,0.0,-1.0,1.0,0.0,2.0
17668495,4.0,4.0,0.0,2.0,2.0,4.0
1767082,4.0,4.0,0.0,2.0,2.0,4.0
17677497,3.0,1.0,0.0,0.0,1.0,3.0
17683529,4.0,4.0,4.0,1.0,2.0,4.0
