,Density Peak,K-Means,DBSCAN,Hierarchical Clustering,Spectral Clustering,EM-GMM
180624774,1.0,1.0,-1.0,3.0,1.0,1.0
18063202,0.0,2.0,0.0,2.0,3.0,2.0
1806372,0.0,2.0,-1.0,2.0,3.0,2.0
1806681,0.0,2.0,1.0,2.0,3.0,2.0
1806716,0.0,2.0,-1.0,2.0,0.0,2.0
1806985,0.0,2.0,0.0,0.0,3.0,0.0
180768,0.0,2.0,-1.0,2.0,0.0,2.0
18077700,1.0,1.0,-1.0,3.0,3.0,1.0
180781056,3.0,1.0,-1.0,3.0,1.0,1.0
1808115,0.0,0.0,0.0,0.0,3.0,0.0
1808207,1.0,0.0,0.0,0.0,3.0,0.0
180843,0.0,2.0,0.0,2.0,3.0,2.0
18084427,0.0,0.0,0.0,0.0,3.0,0.0
18088642,0.0,0.0,0.0,0.0,3.0,0.0
18096389,1.0,1.0,-1.0,3.0,3.0,1.0
1809736,0.0,0.0,0.0,0.0,3.0,0.0
18097651,1.0,0.0,0.0,0.0,3.0,0.0
18100958,0.0,2.0,0.0,0.0,3.0,0.0
18103249,0.0,2.0,-1.0,2.0,0.0,2.0
18109774,0.0,2.0,-1.0,2.0,0.0,2.0
18110320,1.0,1.0,-1.0,3.0,1.0,1.0
181103253,3.0,1.0,-1.0,3.0,1.0,1.0
18111269,1.0,0.0,0.0,0.0,3.0,0.0
1811177,0.0,2.0,0.0,0.0,3.0,0.0
18115425,1.0,0.0,0.0,0.0,3.0,0.0
1811708,3.0,3.0,-1.0,1.0,1.0,3.0
181183565,2.0,3.0,-1.0,1.0,1.0,3.0
18118765,0.0,2.0,1.0,2.0,3.0,2.0
181193,3.0,3.0,-1.0,1.0,1.0,3.0
18119826,1.0,0.0,0.0,0.0,3.0,0.0
18122094,0.0,0.0,0.0,0.0,3.0,0.0
18126170,0.0,0.0,0.0,0.0,3.0,0.0
18130206,0.0,2.0,0.0,2.0,3.0,2.0
18134446,0.0,0.0,0.0,0.0,3.0,0.0
181478644,0.0,2.0,0.0,2.0,3.0,2.0
1815280,1.0,0.0,0.0,0.0,3.0,0.0
18153778,1.0,0.0,0.0,0.0,3.0,0.0
18156375,2.0,3.0,-1.0,1.0,1.0,3.0
18158254,1.0,0.0,0.0,0.0,3.0,0.0
18163825,1.0,0.0,0.0,0.0,3.0,0.0
181663,0.0,0.0,0.0,0.0,3.0,0.0
1816757,0.0,2.0,-1.0,2.0,0.0,2.0
181809,0.0,2.0,0.0,2.0,3.0,2.0
18186918,1.0,0.0,0.0,0.0,3.0,0.0
18197240,3.0,1.0,-1.0,3.0,1.0,1.0
182011455,3.0,3.0,-1.0,1.0,1.0,3.0
18214006,0.0,2.0,0.0,2.0,3.0,2.0
1821555,0.0,0.0,0.0,0.0,3.0,0.0
1822740,0.0,2.0,2.0,2.0,3.0,2.0
1822788,0.0,2.0,0.0,2.0,3.0,2.0
182279705,0.0,2.0,0.0,2.0,3.0,2.0
1823312,0.0,0.0,0.0,0.0,3.0,0.0
1823375,0.0,0.0,0.0,0.0,3.0,0.0
18235443,1.0,0.0,0.0,0.0,3.0,0.0
1823999,0.0,2.0,-1.0,2.0,3.0,2.0
182408217,3.0,1.0,-1.0,3.0,1.0,1.0
1824174,0.0,2.0,-1.0,2.0,0.0,2.0
182477762,1.0,0.0,0.0,0.0,3.0,0.0
18248017,1.0,0.0,0.0,0.0,3.0,0.0
182520,1.0,0.0,0.0,0.0,3.0,0.0
182537944,2.0,3.0,-1.0,1.0,2.0,3.0
182549185,3.0,1.0,-1.0,3.0,1.0,1.0
182587990,0.0,0.0,0.0,0.0,3.0,0.0
18259760,3.0,1.0,-1.0,3.0,1.0,1.0
1826073,0.0,2.0,-1.0,2.0,0.0,2.0
182635423,1.0,0.0,0.0,0.0,3.0,0.0
1826521,0.0,2.0,0.0,2.0,3.0,2.0
18266395,0.0,2.0,-1.0,2.0,0.0,2.0
1827041,0.0,2.0,0.0,2.0,3.0,2.0
18270605,0.0,2.0,0.0,0.0,3.0,0.0
18271325,1.0,0.0,0.0,0.0,3.0,0.0
18271681,0.0,2.0,0.0,2.0,3.0,2.0
1827199,2.0,3.0,-1.0,1.0,1.0,3.0
18272489,0.0,0.0,0.0,0.0,3.0,0.0
1827873,1.0,0.0,0.0,0.0,3.0,0.0
1828745,1.0,0.0,0.0,0.0,3.0,0.0
1828887,1.0,1.0,-1.0,0.0,3.0,0.0
1829221,0.0,0.0,0.0,0.0,3.0,0.0
182976406,3.0,1.0,-1.0,3.0,1.0,1.0
183031315,0.0,0.0,0.0,0.0,3.0,0.0
18303497,0.0,2.0,1.0,2.0,3.0,2.0
1830391,1.0,0.0,0.0,0.0,3.0,0.0
18308194,0.0,0.0,0.0,0.0,3.0,0.0
183129,1.0,1.0,-1.0,3.0,1.0,1.0
18313730,0.0,0.0,0.0,0.0,3.0,0.0
1833347,0.0,0.0,0.0,0.0,3.0,0.0
18335525,1.0,1.0,0.0,0.0,3.0,0.0
1833587,0.0,2.0,0.0,2.0,3.0,2.0
1834985,0.0,0.0,0.0,0.0,3.0,0.0
183561244,2.0,3.0,-1.0,1.0,1.0,3.0
183580,0.0,0.0,0.0,0.0,3.0,0.0
183591662,1.0,0.0,0.0,0.0,3.0,0.0
18362089,1.0,0.0,0.0,0.0,3.0,0.0
183641828,0.0,0.0,0.0,0.0,3.0,0.0
1837043,1.0,0.0,0.0,0.0,3.0,0.0
18384530,0.0,2.0,1.0,2.0,3.0,2.0
18386204,1.0,0.0,0.0,0.0,3.0,0.0
18387315,1.0,0.0,0.0,0.0,3.0,0.0
18387356,3.0,1.0,-1.0,3.0,1.0,1.0
1839291,1.0,0.0,0.0,0.0,3.0,0.0
183968376,1.0,0.0,0.0,0.0,3.0,0.0
1840194,0.0,0.0,0.0,0.0,3.0,0.0
1840550,2.0,3.0,-1.0,1.0,1.0,3.0
18406903,3.0,1.0,-1.0,3.0,1.0,1.0
1840823,1.0,0.0,0.0,0.0,3.0,0.0
18416429,0.0,0.0,0.0,0.0,3.0,0.0
184208413,3.0,1.0,-1.0,3.0,1.0,1.0
1842774,1.0,0.0,0.0,0.0,3.0,0.0
18429428,1.0,1.0,-1.0,3.0,1.0,1.0
1843187,3.0,1.0,-1.0,3.0,1.0,1.0
1843396,0.0,0.0,0.0,0.0,3.0,0.0
1843397,1.0,0.0,0.0,0.0,3.0,0.0
184449885,3.0,1.0,-1.0,3.0,1.0,1.0
1845060,3.0,1.0,-1.0,3.0,1.0,1.0
1845437,1.0,0.0,0.0,0.0,3.0,0.0
184596623,1.0,0.0,0.0,0.0,3.0,0.0
1846264,0.0,0.0,0.0,0.0,3.0,0.0
1846410,3.0,3.0,-1.0,1.0,1.0,3.0
1846746,3.0,1.0,-1.0,3.0,1.0,1.0
1847172,1.0,0.0,0.0,0.0,3.0,0.0
1847250,1.0,0.0,0.0,0.0,3.0,0.0
18473131,1.0,0.0,0.0,0.0,3.0,0.0
184829,0.0,0.0,0.0,0.0,3.0,0.0
184880,0.0,2.0,2.0,2.0,3.0,2.0
18493405,0.0,2.0,0.0,0.0,3.0,0.0
184981,0.0,2.0,0.0,0.0,3.0,0.0
1849907,0.0,2.0,0.0,0.0,3.0,2.0
18505091,0.0,0.0,0.0,0.0,3.0,0.0
18508197,3.0,1.0,-1.0,3.0,1.0,1.0
18508456,0.0,0.0,0.0,0.0,3.0,0.0
1851814,1.0,0.0,0.0,0.0,3.0,0.0
18520499,0.0,2.0,-1.0,2.0,0.0,2.0
1852322,0.0,2.0,-1.0,2.0,0.0,2.0
1852368,3.0,3.0,-1.0,1.0,1.0,3.0
18528034,0.0,0.0,0.0,0.0,3.0,0.0
1853453,1.0,0.0,0.0,0.0,3.0,0.0
1854572,0.0,2.0,1.0,2.0,3.0,2.0
185477,3.0,1.0,-1.0,3.0,1.0,1.0
18556553,1.0,0.0,0.0,0.0,3.0,0.0
18556972,0.0,0.0,0.0,0.0,3.0,0.0
18560433,3.0,3.0,-1.0,1.0,1.0,3.0
185614602,1.0,0.0,0.0,0.0,3.0,0.0
18564242,0.0,0.0,0.0,0.0,3.0,0.0
18564296,1.0,0.0,0.0,0.0,3.0,0.0
1856548,1.0,0.0,0.0,0.0,3.0,0.0
18566632,1.0,0.0,0.0,0.0,3.0,0.0
1857268,2.0,3.0,-1.0,1.0,1.0,3.0
18574135,0.0,2.0,0.0,0.0,3.0,0.0
185756086,2.0,3.0,-1.0,1.0,2.0,3.0
185858952,1.0,0.0,0.0,0.0,3.0,0.0
185891614,1.0,0.0,0.0,0.0,3.0,0.0
18592805,1.0,0.0,0.0,0.0,3.0,0.0
18593547,1.0,0.0,0.0,0.0,3.0,0.0
18597276,3.0,1.0,-1.0,3.0,1.0,1.0
18603064,1.0,0.0,0.0,0.0,3.0,0.0
18614654,0.0,0.0,0.0,0.0,3.0,0.0
186190738,0.0,0.0,0.0,0.0,3.0,0.0
18619483,0.0,0.0,0.0,0.0,3.0,0.0
18622148,1.0,0.0,0.0,0.0,3.0,0.0
18640744,1.0,0.0,0.0,0.0,3.0,0.0
186414415,0.0,2.0,0.0,0.0,3.0,0.0
1864643,0.0,2.0,-1.0,2.0,0.0,2.0
186502880,1.0,0.0,0.0,0.0,3.0,0.0
1865092,0.0,2.0,0.0,0.0,3.0,0.0
186574954,1.0,0.0,0.0,0.0,3.0,0.0
186606802,1.0,0.0,0.0,0.0,3.0,0.0
1866543,0.0,0.0,0.0,0.0,3.0,0.0
18669252,0.0,2.0,0.0,2.0,3.0,2.0
186721,0.0,0.0,0.0,0.0,3.0,0.0
18676557,1.0,0.0,0.0,0.0,3.0,0.0
18677479,0.0,2.0,-1.0,2.0,3.0,2.0
1867773,1.0,1.0,-1.0,3.0,1.0,1.0
1868302,2.0,3.0,-1.0,1.0,1.0,3.0
18685392,0.0,0.0,0.0,0.0,3.0,0.0
186885239,0.0,0.0,0.0,0.0,3.0,0.0
1868968,0.0,2.0,0.0,0.0,3.0,0.0
18696079,1.0,1.0,-1.0,0.0,3.0,1.0
18696648,0.0,0.0,0.0,0.0,3.0,0.0
18697710,1.0,1.0,-1.0,3.0,3.0,1.0
1869836,0.0,0.0,0.0,0.0,3.0,0.0
18699704,1.0,1.0,-1.0,3.0,1.0,1.0
18700815,3.0,1.0,-1.0,3.0,1.0,1.0
187048057,1.0,0.0,0.0,0.0,3.0,0.0
187051699,0.0,0.0,0.0,0.0,3.0,0.0
1870762,0.0,2.0,-1.0,2.0,0.0,2.0
18711781,1.0,0.0,0.0,0.0,3.0,0.0
18721835,1.0,1.0,-1.0,3.0,1.0,1.0
1872704,0.0,0.0,0.0,0.0,3.0,0.0
1872775,0.0,0.0,0.0,0.0,3.0,0.0
18730170,0.0,0.0,0.0,0.0,3.0,0.0
1873112,1.0,0.0,0.0,0.0,3.0,0.0
18731237,1.0,0.0,0.0,0.0,3.0,0.0
1873449,0.0,2.0,0.0,0.0,3.0,0.0
187378796,1.0,0.0,0.0,0.0,3.0,0.0
1874001,1.0,0.0,0.0,0.0,3.0,0.0
187413308,0.0,2.0,0.0,0.0,3.0,0.0
18741761,1.0,0.0,0.0,0.0,3.0,0.0
187430693,0.0,2.0,0.0,0.0,3.0,0.0
1874421,0.0,0.0,0.0,0.0,3.0,0.0
187451892,0.0,2.0,0.0,0.0,3.0,2.0
187480851,3.0,1.0,-1.0,3.0,1.0,1.0
187493186,3.0,1.0,-1.0,3.0,1.0,1.0
187515208,2.0,3.0,-1.0,1.0,1.0,3.0
187543855,0.0,0.0,0.0,0.0,3.0,0.0
18759079,0.0,0.0,0.0,0.0,3.0,0.0
18762484,0.0,0.0,0.0,0.0,3.0,0.0
187726469,0.0,2.0,0.0,2.0,3.0,2.0
187789341,1.0,0.0,0.0,0.0,3.0,0.0
1878973,0.0,0.0,0.0,0.0,3.0,0.0
187918083,3.0,1.0,-1.0,3.0,1.0,1.0
18794629,1.0,0.0,0.0,0.0,3.0,0.0
187967497,0.0,2.0,-1.0,2.0,0.0,2.0
18797605,0.0,0.0,0.0,0.0,3.0,0.0
1880273,0.0,0.0,0.0,0.0,3.0,0.0
18806763,1.0,0.0,0.0,0.0,3.0,0.0
1881004,3.0,1.0,-1.0,3.0,1.0,1.0
18810526,0.0,0.0,0.0,0.0,3.0,0.0
18814348,1.0,0.0,0.0,0.0,3.0,0.0
1881854,0.0,2.0,0.0,2.0,3.0,2.0
18819237,0.0,0.0,0.0,0.0,3.0,0.0
188207115,0.0,0.0,0.0,0.0,3.0,0.0
188229346,0.0,2.0,1.0,2.0,3.0,2.0
188234578,1.0,0.0,0.0,0.0,3.0,0.0
18824974,0.0,2.0,0.0,2.0,3.0,2.0
1882679,0.0,0.0,0.0,0.0,3.0,0.0
18836075,2.0,3.0,-1.0,1.0,1.0,3.0
18839082,3.0,1.0,-1.0,3.0,1.0,1.0
188402347,1.0,0.0,0.0,0.0,3.0,0.0
188405,0.0,2.0,-1.0,2.0,0.0,2.0
18843635,0.0,2.0,0.0,0.0,3.0,2.0
188472806,1.0,0.0,0.0,0.0,3.0,0.0
18847791,0.0,2.0,0.0,2.0,3.0,2.0
18848364,2.0,3.0,-1.0,1.0,2.0,3.0
18849538,0.0,0.0,0.0,0.0,3.0,0.0
18852181,0.0,2.0,0.0,0.0,3.0,2.0
18854,0.0,0.0,0.0,0.0,3.0,0.0
18854422,0.0,2.0,0.0,0.0,3.0,0.0
1885614,3.0,1.0,-1.0,3.0,1.0,1.0
188580203,1.0,0.0,0.0,0.0,3.0,0.0
18862971,3.0,1.0,-1.0,3.0,1.0,1.0
18863043,0.0,2.0,1.0,2.0,3.0,2.0
188657,0.0,0.0,0.0,0.0,3.0,0.0
1887000,1.0,0.0,0.0,0.0,3.0,0.0
188707020,0.0,0.0,0.0,0.0,3.0,0.0
1887285,1.0,0.0,0.0,0.0,3.0,0.0
188804394,0.0,2.0,0.0,0.0,3.0,0.0
188914004,3.0,1.0,-1.0,3.0,1.0,1.0
18894184,1.0,0.0,0.0,0.0,3.0,0.0
18894893,1.0,0.0,0.0,0.0,3.0,0.0
18896704,0.0,0.0,0.0,0.0,3.0,0.0
189016947,0.0,0.0,0.0,0.0,3.0,0.0
1890223,0.0,2.0,0.0,2.0,3.0,2.0
1890415,1.0,1.0,-1.0,3.0,1.0,1.0
189056,0.0,2.0,0.0,2.0,3.0,2.0
18907559,0.0,0.0,0.0,0.0,3.0,0.0
18915085,2.0,3.0,-1.0,1.0,2.0,3.0
189177913,0.0,0.0,0.0,0.0,3.0,0.0
18918620,1.0,0.0,0.0,0.0,3.0,0.0
1892204,0.0,2.0,0.0,0.0,3.0,0.0
1892239,0.0,2.0,1.0,2.0,3.0,2.0
189226050,0.0,0.0,0.0,0.0,3.0,0.0
18923200,0.0,0.0,0.0,0.0,3.0,0.0
18923210,0.0,2.0,0.0,2.0,3.0,2.0
18925771,0.0,0.0,0.0,0.0,3.0,0.0
18927784,3.0,1.0,-1.0,3.0,1.0,1.0
18936820,1.0,0.0,0.0,0.0,3.0,0.0
18937588,1.0,0.0,0.0,0.0,3.0,0.0
18939050,0.0,2.0,-1.0,2.0,0.0,2.0
18943662,0.0,0.0,0.0,0.0,3.0,0.0
1894520,0.0,2.0,0.0,0.0,3.0,0.0
189464723,1.0,1.0,-1.0,3.0,1.0,1.0
189514620,0.0,0.0,0.0,0.0,3.0,0.0
18951594,1.0,0.0,0.0,0.0,3.0,0.0
18952549,1.0,1.0,-1.0,0.0,3.0,1.0
189540142,1.0,0.0,0.0,0.0,3.0,0.0
18955598,0.0,0.0,0.0,0.0,3.0,0.0
18957054,2.0,3.0,-1.0,1.0,2.0,3.0
18957621,1.0,0.0,0.0,0.0,3.0,0.0
18957801,1.0,0.0,0.0,0.0,3.0,0.0
18959775,0.0,0.0,0.0,0.0,3.0,0.0
18962300,0.0,0.0,0.0,0.0,3.0,0.0
189629728,0.0,0.0,0.0,0.0,3.0,0.0
18964408,1.0,1.0,0.0,0.0,3.0,0.0
18966,0.0,0.0,0.0,0.0,3.0,0.0
189710596,3.0,1.0,-1.0,3.0,1.0,1.0
189754447,1.0,0.0,0.0,0.0,3.0,0.0
18978598,1.0,0.0,0.0,0.0,3.0,0.0
18984819,0.0,2.0,0.0,0.0,3.0,0.0
189870315,1.0,1.0,-1.0,3.0,1.0,1.0
1898821,0.0,2.0,1.0,2.0,3.0,2.0
1899434,3.0,3.0,-1.0,1.0,1.0,3.0
18994470,1.0,1.0,-1.0,3.0,1.0,1.0
18995125,0.0,2.0,-1.0,2.0,0.0,2.0
18995635,1.0,0.0,0.0,0.0,3.0,0.0
19001489,1.0,0.0,0.0,0.0,3.0,0.0
1900304,0.0,2.0,1.0,2.0,3.0,2.0
19007440,0.0,0.0,0.0,0.0,3.0,0.0
19007923,3.0,1.0,-1.0,3.0,1.0,1.0
190081799,1.0,0.0,0.0,0.0,3.0,0.0
1901689,0.0,2.0,0.0,0.0,3.0,0.0
1901738,0.0,0.0,0.0,0.0,3.0,0.0
190223018,1.0,0.0,0.0,0.0,3.0,0.0
19023751,0.0,2.0,2.0,2.0,3.0,2.0
19025968,1.0,0.0,0.0,0.0,3.0,0.0
190260653,1.0,0.0,0.0,0.0,3.0,0.0
190414757,0.0,0.0,0.0,0.0,3.0,0.0
190434492,2.0,3.0,-1.0,1.0,2.0,3.0
19045794,2.0,3.0,-1.0,1.0,1.0,3.0
19051945,0.0,0.0,0.0,0.0,3.0,0.0
19061991,0.0,0.0,0.0,0.0,3.0,0.0
19064485,0.0,0.0,0.0,0.0,3.0,0.0
1907265,0.0,2.0,0.0,2.0,3.0,2.0
19073378,1.0,0.0,0.0,0.0,3.0,0.0
19080640,0.0,2.0,-1.0,2.0,0.0,2.0
19084196,0.0,0.0,0.0,0.0,3.0,0.0
19089163,0.0,0.0,0.0,0.0,3.0,0.0
19094476,1.0,0.0,0.0,0.0,3.0,0.0
1909684,0.0,2.0,0.0,0.0,3.0,0.0
19103987,1.0,1.0,-1.0,0.0,3.0,1.0
19106217,1.0,0.0,0.0,0.0,3.0,0.0
1911421,0.0,2.0,-1.0,2.0,0.0,2.0
19116350,0.0,2.0,0.0,0.0,3.0,0.0
1911739,0.0,2.0,-1.0,2.0,0.0,2.0
19130676,0.0,2.0,0.0,0.0,3.0,0.0
19131595,1.0,0.0,0.0,0.0,3.0,0.0
19133075,0.0,0.0,0.0,0.0,3.0,0.0
1913476,0.0,0.0,0.0,0.0,3.0,0.0
1913649,0.0,2.0,0.0,0.0,3.0,0.0
19141226,3.0,1.0,-1.0,3.0,1.0,1.0
19142338,1.0,0.0,0.0,0.0,3.0,0.0
191496999,1.0,0.0,0.0,0.0,3.0,0.0
19151697,0.0,0.0,0.0,0.0,3.0,0.0
19160744,0.0,2.0,-1.0,2.0,0.0,2.0
19168998,3.0,1.0,-1.0,3.0,1.0,1.0
191766833,1.0,0.0,0.0,0.0,3.0,0.0
1918356,3.0,3.0,-1.0,1.0,1.0,3.0
19188134,0.0,0.0,0.0,0.0,3.0,0.0
19189291,1.0,0.0,0.0,0.0,3.0,0.0
19190434,0.0,0.0,0.0,0.0,3.0,0.0
19191202,3.0,1.0,-1.0,3.0,1.0,1.0
1919559,1.0,1.0,-1.0,3.0,1.0,1.0
1919590,0.0,2.0,0.0,2.0,3.0,2.0
19197289,1.0,0.0,0.0,0.0,3.0,0.0
191975881,2.0,3.0,-1.0,1.0,1.0,3.0
19205665,3.0,3.0,-1.0,1.0,1.0,3.0
19209303,0.0,0.0,0.0,0.0,3.0,0.0
192100,0.0,2.0,0.0,0.0,3.0,0.0
19210258,1.0,1.0,-1.0,3.0,3.0,1.0
19213850,1.0,0.0,0.0,0.0,3.0,0.0
19217284,1.0,0.0,0.0,0.0,3.0,0.0
1921826,0.0,2.0,0.0,0.0,3.0,0.0
19223887,1.0,0.0,0.0,0.0,3.0,0.0
1922652,0.0,0.0,0.0,0.0,3.0,0.0
1922939,1.0,0.0,0.0,0.0,3.0,0.0
1923251,0.0,0.0,0.0,0.0,3.0,0.0
19235091,1.0,0.0,0.0,0.0,3.0,0.0
192371969,0.0,2.0,0.0,0.0,3.0,2.0
19237305,0.0,0.0,0.0,0.0,3.0,0.0
192373528,0.0,0.0,0.0,0.0,3.0,0.0
1923868,0.0,0.0,0.0,0.0,3.0,0.0
1924130,1.0,0.0,0.0,0.0,3.0,0.0
192499423,2.0,3.0,-1.0,1.0,2.0,3.0
192515001,0.0,0.0,0.0,0.0,3.0,0.0
1925687,2.0,3.0,-1.0,1.0,2.0,3.0
1926306,0.0,2.0,2.0,2.0,3.0,2.0
19264434,0.0,0.0,0.0,0.0,3.0,0.0
1926691,0.0,2.0,-1.0,2.0,0.0,2.0
1926714,1.0,1.0,-1.0,3.0,3.0,1.0
1926755,1.0,0.0,0.0,0.0,3.0,0.0
192815417,0.0,2.0,0.0,0.0,3.0,0.0
19281758,0.0,2.0,0.0,0.0,3.0,0.0
192900141,0.0,0.0,0.0,0.0,3.0,0.0
19290045,1.0,0.0,0.0,0.0,3.0,0.0
1929038,1.0,0.0,0.0,0.0,3.0,0.0
192907500,0.0,2.0,0.0,2.0,3.0,2.0
19291834,0.0,2.0,0.0,2.0,3.0,2.0
192942813,0.0,0.0,0.0,0.0,3.0,0.0
1930258,1.0,0.0,0.0,0.0,3.0,0.0
1931165,1.0,0.0,0.0,0.0,3.0,0.0
1931417,0.0,2.0,0.0,2.0,3.0,2.0
19314286,1.0,0.0,0.0,0.0,3.0,0.0
19316168,1.0,1.0,-1.0,3.0,1.0,1.0
19317156,0.0,0.0,0.0,0.0,3.0,0.0
19325469,1.0,0.0,0.0,0.0,3.0,0.0
19330983,0.0,0.0,0.0,0.0,3.0,0.0
193358347,3.0,1.0,-1.0,3.0,1.0,1.0
19349312,0.0,2.0,1.0,2.0,3.0,2.0
19351603,1.0,1.0,-1.0,0.0,3.0,0.0
19352291,0.0,2.0,-1.0,2.0,0.0,2.0
193525349,1.0,0.0,0.0,0.0,3.0,0.0
193550541,3.0,1.0,-1.0,3.0,1.0,1.0
1936320,1.0,0.0,0.0,0.0,3.0,0.0
19364019,0.0,0.0,0.0,0.0,3.0,0.0
19369252,0.0,0.0,0.0,0.0,3.0,0.0
1936947,1.0,0.0,0.0,0.0,3.0,0.0
193711,0.0,2.0,0.0,0.0,3.0,0.0
19372337,0.0,0.0,0.0,0.0,3.0,0.0
19374189,1.0,0.0,0.0,0.0,3.0,0.0
19375642,0.0,2.0,0.0,2.0,3.0,2.0
19388397,1.0,0.0,0.0,0.0,3.0,0.0
19389068,1.0,0.0,0.0,0.0,3.0,0.0
19390922,0.0,2.0,-1.0,2.0,0.0,2.0
193978492,0.0,0.0,0.0,0.0,3.0,0.0
19404288,1.0,0.0,0.0,0.0,3.0,0.0
194120352,1.0,1.0,0.0,0.0,3.0,0.0
194133,1.0,0.0,0.0,0.0,3.0,0.0
194152088,3.0,1.0,-1.0,3.0,1.0,1.0
1941549,0.0,2.0,-1.0,2.0,3.0,2.0
19417399,0.0,0.0,0.0,0.0,3.0,0.0
1941860,1.0,0.0,0.0,0.0,3.0,0.0
1941914,0.0,2.0,0.0,0.0,3.0,0.0
19419502,3.0,1.0,-1.0,3.0,1.0,1.0
1942244,0.0,0.0,0.0,0.0,3.0,0.0
19423718,1.0,0.0,0.0,0.0,3.0,0.0
194266111,2.0,3.0,-1.0,1.0,2.0,3.0
19437611,0.0,0.0,0.0,0.0,3.0,0.0
19440655,3.0,1.0,-1.0,3.0,1.0,1.0
1944127,0.0,0.0,0.0,0.0,3.0,0.0
19448314,1.0,0.0,0.0,0.0,3.0,0.0
19460768,0.0,2.0,0.0,0.0,3.0,0.0
194635338,1.0,0.0,0.0,0.0,3.0,0.0
194640,0.0,2.0,0.0,0.0,3.0,0.0
194659807,1.0,0.0,0.0,0.0,3.0,0.0
194757708,0.0,0.0,0.0,0.0,3.0,0.0
19482184,0.0,0.0,0.0,0.0,3.0,0.0
19483378,0.0,0.0,0.0,0.0,3.0,0.0
19487847,1.0,1.0,0.0,0.0,3.0,0.0
194903379,0.0,0.0,0.0,0.0,3.0,0.0
194912,1.0,0.0,0.0,0.0,3.0,0.0
1949757,0.0,2.0,0.0,0.0,3.0,0.0
19498351,1.0,0.0,0.0,0.0,3.0,0.0
1950120,0.0,0.0,0.0,0.0,3.0,0.0
1950184,1.0,1.0,-1.0,3.0,3.0,1.0
19502262,0.0,2.0,0.0,0.0,3.0,0.0
195075,0.0,2.0,-1.0,2.0,0.0,2.0
195088482,0.0,2.0,0.0,0.0,3.0,0.0
19510610,1.0,1.0,-1.0,3.0,1.0,1.0
19514609,1.0,0.0,0.0,0.0,3.0,0.0
1951953,0.0,2.0,0.0,2.0,3.0,2.0
1952698,3.0,1.0,-1.0,3.0,1.0,1.0
195276332,1.0,1.0,0.0,0.0,3.0,0.0
1952993,0.0,0.0,0.0,0.0,3.0,0.0
1953138,0.0,0.0,0.0,0.0,3.0,0.0
1953465,0.0,2.0,-1.0,2.0,0.0,2.0
1953603,0.0,0.0,0.0,0.0,3.0,0.0
19546035,0.0,0.0,0.0,0.0,3.0,0.0
19550645,1.0,0.0,0.0,0.0,3.0,0.0
19551660,0.0,2.0,0.0,0.0,3.0,0.0
19555460,1.0,0.0,0.0,0.0,3.0,0.0
19557469,3.0,1.0,-1.0,3.0,1.0,1.0
19563429,2.0,3.0,-1.0,1.0,1.0,3.0
195667,1.0,0.0,0.0,0.0,3.0,0.0
1956854,0.0,2.0,-1.0,2.0,3.0,2.0
1956874,0.0,0.0,0.0,0.0,3.0,0.0
1957041,0.0,2.0,-1.0,2.0,0.0,2.0
195720453,2.0,3.0,-1.0,1.0,1.0,3.0
19577447,1.0,0.0,0.0,0.0,3.0,0.0
19580157,0.0,2.0,0.0,2.0,3.0,2.0
19583111,1.0,0.0,0.0,0.0,3.0,0.0
19590628,1.0,0.0,0.0,0.0,3.0,0.0
19593383,0.0,0.0,0.0,0.0,3.0,0.0
1959455,3.0,1.0,-1.0,3.0,1.0,1.0
195965157,3.0,1.0,-1.0,3.0,1.0,1.0
1960238,1.0,0.0,0.0,0.0,3.0,0.0
1960870,0.0,0.0,0.0,0.0,3.0,0.0
196123355,1.0,0.0,0.0,0.0,3.0,0.0
1962012,1.0,0.0,0.0,0.0,3.0,0.0
1962150,0.0,0.0,0.0,0.0,3.0,0.0
1962428,0.0,2.0,2.0,2.0,3.0,2.0
19630095,1.0,1.0,-1.0,3.0,3.0,1.0
1963455,0.0,2.0,-1.0,2.0,0.0,2.0
1964659,1.0,0.0,0.0,0.0,3.0,0.0
1966045,1.0,0.0,0.0,0.0,3.0,0.0
1966173,0.0,2.0,-1.0,2.0,0.0,2.0
1966264,3.0,1.0,-1.0,3.0,1.0,1.0
19664858,0.0,0.0,0.0,0.0,3.0,0.0
196655852,0.0,0.0,0.0,0.0,3.0,0.0
196712219,2.0,3.0,-1.0,1.0,1.0,3.0
1967610,0.0,2.0,-1.0,2.0,0.0,2.0
196830,0.0,2.0,-1.0,2.0,0.0,2.0
19683997,0.0,2.0,0.0,2.0,3.0,2.0
1968465,3.0,1.0,-1.0,3.0,1.0,1.0
1968508,1.0,0.0,0.0,0.0,3.0,0.0
19693282,0.0,2.0,1.0,2.0,3.0,2.0
19695268,0.0,2.0,0.0,0.0,3.0,0.0
19700349,1.0,0.0,0.0,0.0,3.0,0.0
19703500,3.0,3.0,-1.0,1.0,1.0,3.0
1970669,0.0,2.0,0.0,2.0,3.0,2.0
19707394,1.0,0.0,0.0,0.0,3.0,0.0
19708593,1.0,0.0,0.0,0.0,3.0,0.0
1971407,0.0,2.0,0.0,0.0,3.0,0.0
1972110,0.0,2.0,-1.0,2.0,0.0,2.0
19729726,1.0,1.0,-1.0,3.0,3.0,1.0
1973131,0.0,0.0,0.0,0.0,3.0,0.0
