,user_id,username
6753,71629402,"['张_f', '乐_l', '张', '小', '乐', '可乐']"
6754,28427249,"['迷_f', '兔_l', '迷路', '小', '灰', '兔']"
6755,7542631,"['麻_f', '豆_l', '麻', '麻', '香', '小', '土豆']"
6756,34610610,"['1_f', '圆_l', '149', '矮胖', '子', '_', '头', '圆', '脸', '圆', '身体', '圆']"
6757,5624246,"['远_f', '方_l', '远方']"
6758,3346334,"['c_f', '8_l', 'cherie1018']"
6759,51275023,"['兔_f', '音_l', '兔', '叽', 'W', '磬', '音']"
6760,131641891,"['笑_f', '^_l', '笑笑', '^', '_', '^']"
6761,2257844,"['b_f', '3_l', 'banban63']"
6762,23725862,"['我_f', 'e_l', '爱', '果冻']"
6763,8941017,"['r_f', '斯_l', '雷', '克', '斯']"
6764,42206215,"['小_f', '曼_l', '小', '怪兽', '爱', '凹凸', '曼']"
6765,467766,"['小_f', '曼_l', '小', '怪兽', '打打', '凹凸', '曼']"
6766,17028930,"['甜_f', '妞_l', '甜', '_', '小妞']"
6767,74168,"['J_f', 'n_l', 'Jickychen']"
6768,301335,"['h_f', '7_l', 'helen55827']"
6769,4525975,"['翅_f', '待_l', '翅膀', '等待']"
6770,35115666,"['L_f', '咂_l', 'Lucky', '兔', '咂']"
6771,856477164,"['A_f', 'g_l', 'Alois_Meng']"
6772,6228345,"['S_f', '1_l', 'SG1521']"
6773,2143179,"['E_f', 'a_l', 'EvaYehua']"
6774,481495,"['p_f', 'w_l', 'purplesnow']"
6775,19448314,"['霁_f', '宸_l', '霁', '徛', '琛', '宸']"
6776,58181728,"['A_f', '1_l', 'Andylingang1']"
6777,260638,"['a_f', 'g_l', 'anming']"
6778,48949202,"['花_f', '屿_l', '花瓣', '屿']"
6779,2273147,"['o_f', 'o_l', 'oO', '瑾', '瑾', 'Oo']"
6780,24456218,"['上_f', '树_l', '上海', '苹果', '树']"
6781,5512387,"['m_f', '1_l', 'michael_ma81']"
6782,148692,"['k_f', 't_l', 'kekecat']"
6783,98546172,"['h_f', '5_l', 'hzz0815']"
6784,23503719,"['y_f', '的_l', 'yy', '六班']"
6785,42579990,"['小_f', '猫_l', '小', '猫']"
6786,12167,"['百_f', '生_l', '百味', '人生']"
6787,13185768,"['嘟_f', '8_l', '嘟嘟', '笑', '2008']"
6788,4208740,"['蔸_f', 'q_l', '蔸', '蔸', 'qq']"
6789,8584673,"['c_f', 'n_l', 'cherrys_fan']"
6790,1125489,"['米_f', '贝_l', '米兰', '大', '宝贝']"
6791,184829,"['a_f', 'n_l', 'athenatian']"
6792,4347434,"['R_f', '7_l', 'Raul__7']"
6793,464465,"['w_f', 'o_l', 'wendywentao']"
6794,621742,"['肥_f', '主_l', '肥', '肥', '安', '公主']"
6795,1546377,"['甜_f', '紫_l', '甜', '宝', '渡', '紫']"
6796,27809440,"['漂_f', '妞_l', '漂亮', '俏', '妞']"
6797,20714961,"['k_f', 'n_l', 'kakolin']"
6798,52882636,"['X_f', 'l_l', 'XXDhyl']"
6799,20624152,"['y_f', 'r_l', 'yeadeer']"
6800,841621,"['阿_f', '米_l', '吉', '玛', '米']"
6801,3682535,"['小_f', '1_l', '小小', '菁', '61']"
6802,3930159,"['c_f', '2_l', 'cocoli2742']"
6803,861389,"['星_f', 'y_l', '星空', 'Tony']"
6804,40419178,"['y_f', 'y_l', 'yumilily']"
6805,26106692,"['d_f', '2_l', 'danzhu12']"
6806,5516090,"['樱_f', 'r_l', '樱桃', 'sister']"
6807,236980,"['脾_f', '坏_l', '脾气坏', '坏']"
6808,4076609,"['w_f', '6_l', 'wuxin0816']"
6809,543362,"['b_f', 'u_l', 'boli', '玻璃', 'lulu']"
6810,77432721,"['禄_f', 'A_l', '禄', '禄', 'yKA']"
6811,39167751,"['恬_f', '橙_l', '恬', '橙']"
6812,10042474,"['桫_f', '乱_l', '桫', '椤', '算了', '三', '乱']"
6813,1026914,"['f_f', 'n_l', 'fifthmoon']"
6814,14468708,"['S_f', 'y_l', 'Smilinsky']"
6815,535442894,"['嘛_f', '叉_l', '叉']"
6816,2884637,"['p_f', 'c_l', 'pean104c']"
6817,753867,"['x_f', '7_l', 'xcb777']"
6818,4836806,"['劫_f', '子_l', '劫匪', '小', '丸子']"
6819,13874622,"['小_f', '丫_l', '小', '坑', '子', '丫']"
6820,18416429,"['A_f', 'w_l', 'Ascheww']"
6821,54986915,"['平_f', '0_l', '平淡', '人生', '_2200']"
6822,14482126,"['佩_f', '酱_l', '佩', '吉', '酱']"
6823,33489335,"['和_f', '0_l', '铃']"
6824,1610983,"['d_f', '2_l', 'dragon1222']"
6825,13087909,"['石_f', '籽_l', '石榴', '籽']"
6826,6260449,"['d_f', 'v_l', 'dragonov']"
6827,801172182,"['t_f', 'f_l', 'tbgf']"
6828,19007440,"['C_f', '柠_l', 'Cris_', '柠']"
6829,1117922,"['招_f', '菜_l', '招', '财', '菜', '菜']"
6830,35881457,"['小_f', '蔔_l', '小兔', '愛吃', '胡蘿蔔']"
6831,9398166,"['宇_f', '丽_l', '宇', '丽']"
6832,15487069,"['l_f', 'i_l', 'luanmimi']"
6833,26013976,"['桦_f', '哚_l', '桦', '哚', '哚']"
6834,2455097,"['c_f', '1_l', 'coy19891by1']"
6835,5548650,"['熊_f', '藏_l', '熊本', '宝藏']"
6836,3979568,"['R_f', 'o_l', 'RachelYao']"
6837,9102293,"['减_f', '了_l', '减肥', '辈子', '不可能']"
6838,2281507,"['魑_f', 'z_l', '魑魅', '魍魉']"
6839,20790746,"['w_f', 'o_l', 'wunaihenduo']"
6840,10830934,"['l_f', '5_l', 'lulu0305']"
6841,3982624,"['橙_f', '红_l', '橙色', '口红']"
6842,12941499,"['k_f', '6_l', 'kitty_cyy6']"
6843,487760,"['爱_f', '奇_l', '爱上', '士', '奇']"
6844,1637490,"['s_f', 'k_l', 'sophialook']"
6845,2782633,"['m_f', 'h_l', 'margaretyjh']"
6846,23451755,"['毛_f', 'a_l', '毛毛', '_Fiona']"
6847,2072425,"['爱_f', '当_l', '爱', '吃', '意大利']"
6848,9457248,"['o_f', 'i_l', 'ousiyi']"
6849,4264084,"['I_f', '蜜_l', 'Irene_', '蜜']"
6850,860194,"['y_f', '0_l', 'yangyy230']"
6851,1336178,"['s_f', 'r_l', 'sukidior']"
6852,1802183,"['T_f', 'u_l', 'TeoZhou']"
6853,6666734,"['c_f', '0_l', 'chopper_520']"
6854,11357262,"['e_f', 'h_l', 'euyish']"
6855,27947735,"['洋_f', '云_l', '洋', '气', '云云']"
6856,10197181,"['天_f', '搞_l', '天下', '第一', '搞']"
6857,8456998,"['t_f', '7_l', 'tutululu1207']"
6858,5065543,"['棒_f', 'i_l', '棒棒糖', 'Li']"
6859,18429428,"['淼_f', '6_l', '淼淼', '6666']"
6860,6121507,"['s_f', 't_l', 'shfight']"
6861,11378774,"['s_f', 'z_l', 'sherryljz']"
6862,2085702,"['b_f', 'i_l', 'becki']"
6863,6600940,"['e_f', 'e_l', 'erwinirene']"
6864,33803637,"['小_f', '烦_l', '小', '烦', '爱', '好烦']"
6865,33959817,"['l_f', '陈_l', 'lilah', '陈']"
6866,6906258,"['鼠_f', '姐_l', '鼠', '宝', '小姐']"
6867,25711111,"['f_f', 'a_l', 'fei_boa']"
6868,4028420,"['z_f', 'r_l', 'zerobuster']"
6869,20607173,"['S_f', '冽_l', 'SUNNT', '冽']"
6870,14051423,"['水_f', '7_l', '水', '冰', '月', '2007']"
6871,33869263,"['t_f', '8_l', 'twt141028']"
6872,5625662,"['d_f', '1_l', 'dxball331']"
6873,6640388,"['C_f', 'e_l', 'Connieyude']"
6874,15281027,"['a_f', '2_l', 'aa1993222']"
6875,23549952,"['秋_f', 'H_l', '秋水', '寒', '烟', 'SH']"
6876,57580588,"['d_f', '2_l', 'dpuser_66912910902']"
6877,373550,"['凉_f', '幸_l', '凉风', '有幸']"
6878,19133075,"['m_f', 'i_l', 'miyakoiii']"
6879,19577447,"['h_f', '花_l', 'hello', '申', '小花']"
6880,300692306,"['小_f', '人_l', '小龙']"
6881,847368925,"['墨_f', '5_l', '墨', '晓', '雅', 'xy1205']"
6882,27295768,"['猩_f', '猪_l', '猩猩', '爱', '猪', '猪']"
6883,776729756,"['m_f', 'g_l', 'miyuwang']"
6884,160806166,"['d_f', '9_l', 'dpuser_39797270209']"
6885,4143624,"['t_f', 'e_l', 'toybabylee']"
6886,6981841,"['无_f', '空_l', '无非', '空']"
6887,3462998,"['r_f', 'n_l', 'rickqian']"
6888,1717813,"['k_f', 'b_l', 'kingjob']"
6889,1338359,"['野_f', '闲_l', '野', '闲']"
6890,3502231,"['爱_f', '量_l', '爱', '无限', '量']"
6891,15132975,"['a_f', 'y_l', 'angellmay']"
6892,117824127,"['S_f', 'u_l', 'Sissi1314Xu']"
6893,3077745,"['上_f', 'o_l', '上海', 'maomao']"
6894,30706873,"['心_f', '1_l', '心', '有所', '1991']"
6895,10466657,"['m_f', '0_l', 'mandyjw720']"
6896,4994360,"['j_f', 'd_l', 'jackland']"
6897,14396686,"['真_f', '僧_l', '_', '唐僧']"
6898,22811236,"['幽_f', 'y_l', '幽幽', '幽幽', 'ly']"
6899,1165573,"['搭_f', '妈_l', '搭', '西', '妈']"
6900,4396493,"['m_f', 'g_l', 'mositurizing']"
6901,22702721,"['熙_f', 'd_l', '熙', '熙', 'joyed']"
6902,17816235,"['我_f', '静_l', '想', '静静']"
6903,19023751,"['男_f', '魔_l', '男', '车', '魔']"
6904,14430018,"['f_f', '8_l', 'freeman5988']"
6905,74578,"['l_f', 'n_l', 'lesleyjin']"
6906,21072108,"['古_f', '回_l', '古', '惑', '轮回']"
6907,3050045,"['s_f', 'q_l', 'supermanysq']"
6908,1708504,"['河_f', '范_l', '河马', '范', '范']"
6909,4875145,"['雨_f', '巫_l', '雨后', '初', '晴', '小巫']"
6910,21302961,"['c_f', 'e_l', 'cqeee']"
6911,3336663,"['f_f', '8_l', 'fei1998']"
6912,1791287,"['s_f', 'r_l', 'sumeer']"
6913,514520,"['l_f', 'h_l', 'ljmjsh']"
6914,5296767,"['吃_f', '儿_l', '吃', '货', '猫', '猫儿']"
6915,5426774,"['陈_f', '8_l', '陈', '枳', '莹', '2412000532278']"
6916,14023383,"['m_f', 'n_l', 'mich_min']"
6917,8542564,"['未_f', '蔚_l', '未知', '蔚', '蔚']"
6918,29753957,"['差_f', '瞬_l', '差', '一瞬']"
6919,8606945,"['某_f', '某_l', '静']"
6920,13232,"['振_f', 'n_l', '振', '华', 'chen']"
6921,5969670,"['静_f', '静_l', '静', '_', '小', '静']"
6922,5185378,"['超_f', '头_l', '超级', '冤', '大', '头']"
6923,5014026,"['T_f', 'n_l', 'TearsQin']"
6924,881439721,"['月_f', '8_l', '月光', '_9898']"
6925,27310513,"['小_f', '妈_l', '小', '枇杷', '妈妈']"
6926,3454674,"['j_f', 'o_l', 'jzaozao']"
6927,2808491,"['苏_f', '祖_l', '苏', '小', '祖']"
6928,8209381,"['甜_f', '你_l', '甜美', '生活']"
6929,6607156,"['l_f', 'i_l', 'lemon_qiqi']"
6930,25637088,"['冬_f', '翎_l', '冬', '翎']"
6931,6866936,"['r_f', '8_l', 'rurujang8']"
6932,717951,"['爱_f', '生_l', '爱', '芳', '芳', '永生']"
6933,27271228,"['刀_f', '人_l', '刀', '巴山']"
6934,11091742,"['l_f', 'o_l', 'ladykakaego']"
6935,23518854,"['S_f', '2_l', 'Shirley', '霞', '2012']"
6936,15371294,"['大_f', 'P_l', '大大的', '小小', 'P']"
6937,2152297,"['羯_f', '饿_l', '羯', '羯', '饿']"
6938,37246,"['蓝_f', '情_l', '蓝色', '心情']"
6939,26362441,"['菁_f', '1_l', '菁', '菁', '881001']"
6940,20158972,"['娇_f', '鱼_l', '娇娇', '美人', '鱼']"
6941,840559,"['A_f', 'Y_l', 'Aj_XY']"
6942,138161,"['s_f', 'y_l', 'selina.jy']"
6943,4710143,"['妞_f', '戈_l', '妞', '戈']"
6944,3548492,"['t_f', 'm_l', 'tifatam']"
6945,5777654,"['l_f', 'e_l', 'lovelysomeone']"
6946,7857090,"['拿_f', '肉_l', '拿起', '筷子', '吃肉']"
6947,11606419,"['l_f', '8_l', 'lilyying8']"
6948,2539605,"['l_f', '8_l', 'louise118']"
6949,18894184,"['l_f', 'n_l', 'lovebabyhan']"
6950,4490792,"['在_f', '葵_l', '路上', '向日葵']"
6951,52692,"['天_f', '蓝_l', '蓝', '蓝']"
6952,19080640,"['番_f', '1_l', '番茄', '宝宝', '321']"
6953,4674996,"['微_f', '拂_l', '微', '风', '吹拂']"
6954,5077848,"['白_f', '光_l', '白露', '曙光']"
6955,855922,"['J_f', 'u_l', 'JefferyGu']"
6956,41923502,"['拉_f', '贝_l', '拉', '臭', '贝']"
6957,568197,"['y_f', 'j_l', 'yuka_zsj']"
6958,72395,"['皓_f', '匙_l', '皓', '齿', '银', '匙']"
6959,999463679,"['重_f', '桑_l', '重', '瓣', '扶桑']"
6960,7904295,"['x_f', '9_l', 'xiuze_1019']"
6961,13619916,"['天_f', '轩_l', '天秤座', '轩', '轩']"
6962,1127634,"['d_f', 'g_l', 'diyeting']"
6963,1390027,"['s_f', 'c_l', 'sophiapc']"
6964,2277276,"['M_f', 'n_l', 'Marmen']"
6965,1053241,"['0_f', 's_l', '078s']"
6966,2613310,"['罗_f', '亮_l', '罗', '佳', '亮']"
6967,5742232,"['当_f', '菜_l', '试', '菜']"
6968,5230456,"['T_f', 'n_l', 'TernuraChen']"
6969,8690275,"['y_f', 'w_l', 'yushuw']"
6970,744205,"['幻_f', '星_l', '幻', '灭', '流星']"
6971,985173,"['烹_f', '盲_l', '烹饪', '盲']"
6972,130118882,"['d_f', '5_l', 'dpuser_24361139135']"
6973,28364283,"['起_f', '户_l', '网', '名', '困难', '户']"
6974,2065824,"['荷_f', '菁_l', '荷', '菁']"
6975,13747003,"['l_f', '5_l', 'lijie0425']"
6976,11712061,"['w_f', '2_l', 'winnie802312']"
6977,27289823,"['小_f', 'y_l', '小', '吉祥', 'Larry']"
6978,6239117,"['5_f', 'y_l', '52vickey']"
6979,11665747,"['7_f', 'g_l', '76chengcheng']"
6980,6092175,"['t_f', '3_l', 'tangsx73']"
6981,5901612,"['E_f', '5_l', 'Ez0595']"
6982,140941205,"['芊_f', '池_l', '芊', '池']"
6983,14051862,"['喵_f', '兔_l', '喵', '丶', '小兔']"
6984,40260988,"['R_f', 'o_l', 'Ryuu_baobao']"
6985,1552390,"['B_f', '藽_l', 'BraiN_', '藽']"
6986,1826073,"['S_f', 'E_l', 'SAY', 'NICE']"
6987,1067429,"['恋_f', '莲_l', '恋', '水', '莲']"
6988,137121,"['天_f', '然_l', '天地', '安然']"
6989,26500869,"['p_f', 'o_l', 'potato']"
6990,1390087,"['f_f', '6_l', 'fantasyly86']"
6991,434539,"['l_f', 'i_l', 'lovlykiki']"
6992,1305868,"['n_f', 'e_l', 'newmessage']"
6993,26619759,"['N_f', 'e_l', 'Nanaframboise']"
6994,1390088,"['s_f', '1_l', 'songyiwen001']"
6995,4736155,"['P_f', '軒_l', 'PINKO', '軒']"
6996,19982481,"['午_f', '茄_l', '午', '老', '番茄']"
6997,38336963,"['乳_f', '圆_l', '乳酸菌', '圆', '圆']"
6998,23955742,"['s_f', 'u_l', 'skywithkyu']"
6999,4041736,"['s_f', '2_l', 'sweetie82']"
7000,1687782,"['惟_f', '小_l', '惟有', '小小']"
7001,33940815,"['韦_f', 'y_l', '韦', '韦', 'cindy']"
7002,6587839,"['s_f', 'z_l', 'stevexhz']"
7003,30813606,"['A_f', '嘛_l', 'Ada']"
7004,22891277,"['i_f', '梦_l', 'iam_', '梦']"
7005,7639828,"['v_f', '8_l', 'vickey882678']"
7006,24261852,"['嘎_f', '果_l', '嘎嘎', '爱', '吃', '牛油']"
7007,7152194,"['b_f', '3_l', 'byron663']"
7008,18118765,"['s_f', '兔_l', 'stephanie_', '兔', '兔']"
7009,30220822,"['曹_f', '4_l', '曹', '嘻嘻', '0624']"
7010,1447041,"['柠_f', '6_l', '柠檬茶', '1016']"
7011,86772,"['y_f', '3_l', 'y33']"
7012,1019076,"['q_f', '8_l', 'qq1228']"
7013,7578231,"['穿_f', '杭_l', '穿梭', '沪', '杭']"
7014,5959075,"['l_f', 'o_l', 'leo_ayo']"
7015,22136277,"['最_f', 'e_l', '最', '爱', '小', '肉丸', 'love']"
7016,3896436,"['h_f', '0_l', 'helen_5050']"
7017,7636467,"['f_f', 'y_l', 'frogtxy']"
7018,2104986,"['j_f', 'e_l', 'jessiezxue']"
7019,1366576,"['y_f', '8_l', 'yy5888']"
7020,94280706,"['祈_f', '命_l', '祈', '本命']"
7021,33919694,"['小_f', '呢_l', '小毛']"
7022,4896609,"['d_f', 'n_l', 'denil_jordan']"
7023,96848973,"['J_f', 'J_l', 'JanetZHJ']"
7024,107228,"['v_f', '2_l', 'vivien_zhu8102']"
7025,14671202,"['a_f', 'g_l', 'andreaying']"
7026,11321817,"['z_f', '4_l', 'zjj_0924']"
7027,4038156,"['m_f', 'o_l', 'muxinranlo']"
7028,13395705,"['x_f', 'd_l', 'xcw_clannad']"
7029,1146900,"['小_f', '陆_l', '小孩', '陆陆']"
7030,32926651,"['l_f', '7_l', 'lickey1107']"
7031,2609066,"['J_f', 'w_l', 'Jcccccccw']"
7032,15928979,"['s_f', '__l', 'si__']"
7033,11437925,"['s_f', '9_l', 'salinna0809']"
7034,4583251,"['九_f', '7_l', '九命怪猫', '87']"
7035,41881734,"['幽_f', '6_l', '幽', '兰', '宝贝', '2006']"
7036,17827535,"['f_f', '8_l', 'fionals888']"
7037,5853791,"['炸_f', '花_l', '炸弹', '花']"
7038,22445,"['s_f', 'r_l', 'segar']"
7039,1101608,"['h_f', '8_l', 'huangwx0428']"
7040,6169747,"['香_f', '6_l', '香蕉', '疤', '瘌', '16']"
7041,121603219,"['超_f', '8_l', '超人', '不会', '飞', '_5498']"
7042,1716806,"['r_f', 'y_l', 'roooy']"
7043,1716801,"['天_f', '地_l', '天地', '天地', '天地']"
7044,14037598,"['a_f', '佳_l', 'ace', '阳', '佳']"
7045,666751,"['S_f', 'h_l', 'SecretWish']"
7046,344008,"['I_f', 'n_l', 'Irene', 'Jin']"
7047,9870598,"['a_f', 'y_l', 'addfly']"
7048,1359982,"['c_f', '0_l', 'careyshen00']"
7049,4218625,"['A_f', 'a_l', 'Assuala']"
7050,19804659,"['永_f', '味_l', '永远', '爱', '美味']"
7051,21790071,"['w_f', 'q_l', 'wangchq']"
7052,21044562,"['貓_f', '3_l', '貓', '小', '喵', '123']"
7053,36885933,"['小_f', 'F_l', '小', '块', 'CF']"
7054,13777783,"['璐_f', '5_l', '璐', '妮', '19830205']"
7055,2111098,"['m_f', 'g_l', 'mengcatmeng']"
7056,750522112,"['__f', '0_l', '_880']"
7057,50099571,"['杰_f', '6_l', '杰', '哥', '_6036']"
7058,2682982,"['S_f', 'S_l', 'SwinnieS']"
7059,2690694,"['b_f', 'o_l', 'bonoo']"
7060,18824974,"['y_f', '0_l', 'yh870210']"
7061,18119826,"['逸_f', '橙_l', '逸', '小', '橙']"
7062,63282093,"['7_f', '范_l', '7', '饭', '7', '范']"
7063,883924104,"['大_f', '6_l', '大蒜', '头', '_956']"
7064,753702506,"['s_f', 'r_l', 'summer']"
7065,25300637,"['l_f', 'o_l', 'lylancao']"
7066,209273,"['飘_f', '似_l', '飘飘']"
7067,5259125,"['n_f', 'y_l', 'nellylily']"
7068,721430238,"['桃_f', '8_l', '桃', '夭', '_238']"
7069,404274,"['y_f', 'g_l', 'yeyang']"
7070,2410198,"['a_f', '7_l', 'amycao7']"
7071,10146834,"['T_f', '龙_l', 'This_is_', '黑', '龙']"
7072,6466387,"['肉_f', '仔_l', '肉粽', '仔']"
7073,8129943,"['s_f', '7_l', 'shasha77']"
7074,61712827,"['晴_f', '9_l', '晴天', '_9709']"
7075,50297978,"['贝_f', '7_l', '贝', '贝', '_6407']"
7076,2619645,"['可_f', '猡_l', '可爱', '猪猡']"
7077,2439255,"['小_f', '婷_l', '小', '嘴巴', '婷婷']"
7078,5848822,"['n_f', 'j_l', 'nicolepj']"
7079,7707052,"['s_f', 'y_l', 'sjxxzy']"
7080,9325951,"['忆_f', '草_l', '忆', '幻', '草']"
7081,6999696,"['幽_f', '落_l', '幽', '花', '零落']"
7082,14517158,"['童_f', '儿_l', '童心未泯', '娃']"
7083,43332270,"['小_f', '雨_l', '小雨', '轉', '小雨']"
7084,52275043,"['V_f', '酱_l', 'Vicky', '囡囡', '小', '宝', '酱']"
7085,14702275,"['t_f', '8_l', 'taizh21038']"
7086,18272489,"['c_f', '4_l', 'carolpan14']"
7087,5665064,"['小_f', 'i_l', '小', '胖', '妞', 'cici']"
7088,1684360,"['婷_f', '洋_l', '婷婷', '洋洋']"
7089,7986210,"['朱_f', '6_l', '朱', '朱', '516']"
7090,8559228,"['c_f', 't_l', 'calmspirit']"
7091,64275,"['j_f', 'o_l', 'jackpro']"
7092,6278645,"['无_f', '区_l', '烟', '区']"
7093,23218106,"['白_f', '觉_l', '白鹤', '霸', '佘', '山', '_', '咩咩', '觉']"
7094,31918367,"['m_f', '9_l', 'mantou1229']"
7095,860752034,"['傻_f', '人_l', '傻蛋', '机智', '主人']"
7096,2834340,"['i_f', '猫_l', 'iris', '乖乖', '猫']"
7097,26351128,"['伊_f', '頭_l', '伊', '娃', '爱', '丢', '小', '石頭']"
7098,5653601,"['紫_f', '峪_l', '紫', '灵', '峪']"
7099,28392180,"['冰_f', '洁_l', '冰', '梦', '洁']"
7100,846994672,"['爱_f', '4_l', '爱情', '算', '什么', '_466644']"
7101,47882398,"['蜜_f', '心_l', '蜜', '乐', '夹心']"
7102,1303513,"['R_f', '8_l', 'RAIN_BABY888']"
7103,52314236,"['冬_f', 'n_l', '冬冬', '_', '素', '热', 'HOThairSalon']"
7104,1057087,"['l_f', '2_l', 'luoyang1222']"
7105,15087347,"['抱_f', '我_l', '抱抱', '熊', '就是']"
7106,8311151,"['水_f', '风_l', '水', '风']"
7107,473248,"['毛_f', '猪_l', '毛病', '猪']"
7108,11306724,"['馒_f', '莫_l', '馒头', '提']"
7109,12313198,"['n_f', 'u_l', 'niso_mumu']"
7110,26243901,"['小_f', '0_l', '小', '妖', '1990']"
7111,9098669,"['热_f', '君_l', '热', '疯', '番茄', '君']"
7112,59873,"['a_f', 'o_l', 'annymiao']"
7113,9652,"['B_f', 'n_l', 'BoyIIMan']"
7114,32251124,"['这_f', '哇_l', '这个', '没有', '昵称']"
7115,9655,"['暗_f', '灵_l', '暗', '舞', '幽灵']"
7116,921446775,"['糯_f', '楠_l', '糯米', '楠']"
7117,8017215,"['f_f', 'y_l', 'foodieCherry']"
7118,20865046,"['C_f', '娟_l', 'Cary', '娟']"
7119,1093933,"['p_f', 'u_l', 'pingugu']"
7120,4735763,"['最_f', '人_l', '最', '熟悉', 'de', '陌生人']"
7121,136797877,"['M_f', '子_l', 'Max', '橙', '子']"
7122,175293635,"['晓_f', '1_l', '晓', '晓', '0201']"
7123,8909383,"['猪_f', '蓓_l', '猪', '小', '蓓']"
7124,7399851,"['小_f', '头_l', '小', '捷', '丫头']"
7125,8972679,"['w_f', '2_l', 'wwyy1999222']"
7126,4184932,"['c_f', 'e_l', 'cyzyzoe']"
7127,17694597,"['正_f', '__l', '正在', '输入', '_']"
7128,43464895,"['超_f', '公_l', '超', '谱', '愚公']"
7129,5352482,"['骄_f', '7_l', '骄阳', '1234567']"
7130,6269074,"['d_f', '5_l', 'dpuserAt_6902161105']"
7131,5777303,"['上_f', '娘_l', '上海', '大娘']"
7132,128206026,"['破_f', 'i_l', '破', '茧', '蝶', 'iiii']"
7133,21925811,"['l_f', 'l_l', 'lu_pearl']"
7134,35921766,"['c_f', '1_l', 'ch_a1']"
7135,7155516,"['m_f', 'g_l', 'maading']"
7136,1786514,"['c_f', '1_l', 'cindy9991']"
7137,16015583,"['陈_f', '心_l', '陈', '芜', '心']"
7138,68718,"['p_f', '4_l', 'phoebe1104']"
7139,1162272,"['e_f', '1_l', 'evany2001']"
7140,41030,"['原_f', '留_l', '原地', '停留']"
7141,27650482,"['j_f', '9_l', 'jean429']"
7142,47389838,"['小_f', '系_l', '小', '伙伴', '关系']"
7143,57259951,"['饭_f', '擦_l', '饭团', '饭团', '蹦', '擦擦']"
7144,60722885,"['跳_f', '了_l', '跳跳', '糖']"
7145,1809736,"['s_f', 'n_l', 'saylin']"
7146,385799,"['阳_f', '滴_l', '阳光', '泪', '滴滴']"
7147,144657361,"['月_f', '国_l', '月光', '倾', '城', '倾', '国']"
7148,19223887,"['e_f', '镇_l', 'elizabeth', '镇']"
7149,3400596,"['E_f', 's_l', 'Equis']"
7150,202163,"['i_f', 'r_l', 'iceamour']"
7151,111139565,"['蕃_f', '子_l', '蕃茄', '仙子']"
7152,2785292,"['c_f', 'u_l', 'carrot_yu']"
7153,55616731,"['不_f', '1_l', '老王', '_8501']"
7154,5998266,"['y_f', 'i_l', 'yvonneyi']"
7155,122735313,"['L_f', 'o_l', 'LeavesHello']"
7156,688502,"['s_f', '1_l', 'sunny01931']"
7157,9548789,"['非_f', 'x_l', '煙', '_phoenix']"
7158,637428,"['贪_f', '子_l', '贪', '吃', '蚊子']"
7159,39022867,"['d_f', '4_l', 'dpuserAt_1910494814']"
7160,6860563,"['T_f', '唐_l', 'TANG', '唐']"
7161,3073977,"['J_f', 'N_l', 'JUSTXUNXUN']"
7162,34297827,"['硪_f', '子_l', '硪', '蝎子']"
7163,7995062,"['j_f', '2_l', 'joyce860412']"
7164,51601855,"['d_f', 'y_l', 'djjlovekry']"
7165,6883633,"['小_f', '子_l', '小', '胖子', '头', '小', '胖子']"
7166,5740640,"['伍_f', '谦_l', '伍', '谦']"
7167,2112976,"['p_f', 'e_l', 'ppdede']"
7168,126720584,"['吃_f', '性_l', '吃', '货', '属性']"
7169,793559391,"['5_f', '意_l', '56', '天意']"
7170,752269397,"['e_f', 'u_l', 'eve', 'dou']"
7171,13483,"['s_f', 'n_l', 'samrain']"
7172,13375927,"['小_f', '顿_l', '小', '爱', '谢', '顿']"
7173,8829929,"['a_f', 'l_l', 'angleccdevil']"
7174,829671088,"['x_f', 'x_l', 'xxdinsirxx']"
7175,1066945,"['天_f', '扇_l', '天才', '小', '铁', '扇']"
7176,12886430,"['如_f', '6_l', '如果', '2006']"
7177,15094598,"['l_f', '兔_l', 'lzy', '爱', '贤', '兔']"
7178,3482484,"['k_f', 'e_l', 'kimqhe']"
7179,2972249,"['l_f', '2_l', 'lillian00512']"
7180,6203320,"['亦_f', 'g_l', '亦', '歆', 'King']"
7181,1497313,"['D_f', '2_l', 'DODGE1982']"
7182,7240289,"['b_f', 'd_l', 'blasted']"
7183,83919605,"['飞_f', '5_l', '飞', '花', '逐', '蝶', '_6545']"
7184,2149427,"['幻_f', '飘_l', '幻', '舞', '裙', '飘']"
7185,103171,"['L_f', '0_l', 'Lexie220']"
7186,3608739,"['王_f', 'u_l', '王子', 'Lu']"
7187,5533836,"['猫_f', '8_l', '猫', '猫', '1008']"
7188,972302596,"['清_f', 'o_l', '清', '灵', 'shao']"
7189,1790065,"['R_f', '5_l', 'Rita8585']"
7190,10161821,"['m_f', '0_l', 'medicine520']"
7191,7640501,"['z_f', 'g_l', 'zengsimeng']"
7192,36620716,"['淡_f', '5_l', '淡淡', '5']"
7193,1513277,"['a_f', '7_l', 'adazhang07']"
7194,38432048,"['m_f', '鹿_l', 'minnaloushe', '鹿']"
7195,104387,"['s_f', 'w_l', 'samuelczw']"
7196,25814210,"['b_f', 'R_l', 'babyKOR']"
7197,2714654,"['m_f', '卡_l', 'miss', '米', '卡']"
